Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných hlasov,Podiel platných hlasov v %,Poznámka
1,Bratislavský kraj,102,Malacky,106,Malacky,507954,Jablonové,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,507954,Jablonové,10,Peter,Pellegrini,212,32.61,P
1,Bratislavský kraj,102,Malacky,106,Malacky,507954,Jablonové,11,Róbert,Švec,2,0.3,X
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,1,Andrej,Danko,1,0.12,X
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,2,Patrik,Dubovský,3,0.37,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,3,Krisztián,Forró,1,0.12,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,4,Štefan,Harabin,92,11.55,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,5,Ivan,Korčok,348,43.71,P
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,6,Marian,Kotleba,6,0.75,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,7,Ján,Kubiš,17,2.13,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,8,Igor,Matovič,23,2.88,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,9,Milan,Náhlik,1,0.12,
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,10,Peter,Pellegrini,304,38.19,P
1,Bratislavský kraj,102,Malacky,106,Malacky,507962,Jakubov,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,2,Patrik,Dubovský,5,0.49,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,3,Krisztián,Forró,1,0.09,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,4,Štefan,Harabin,116,11.4,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,5,Ivan,Korčok,565,55.55,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,6,Marian,Kotleba,4,0.39,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,7,Ján,Kubiš,23,2.26,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,8,Igor,Matovič,8,0.78,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,9,Milan,Náhlik,2,0.19,
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,10,Peter,Pellegrini,293,28.81,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508012,Kostolište,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,2,Patrik,Dubovský,10,1.23,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,3,Krisztián,Forró,1,0.12,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,4,Štefan,Harabin,93,11.45,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,5,Ivan,Korčok,349,42.98,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,6,Marian,Kotleba,4,0.49,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,7,Ján,Kubiš,23,2.83,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,8,Igor,Matovič,25,3.07,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,9,Milan,Náhlik,3,0.36,
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,10,Peter,Pellegrini,303,37.31,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508021,Kuchyňa,11,Róbert,Švec,1,0.12,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,2,Patrik,Dubovský,6,0.54,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,3,Krisztián,Forró,4,0.36,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,4,Štefan,Harabin,151,13.67,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,5,Ivan,Korčok,585,52.98,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,6,Marian,Kotleba,3,0.27,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,7,Ján,Kubiš,20,1.81,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,8,Igor,Matovič,22,1.99,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,10,Peter,Pellegrini,312,28.26,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508039,Láb,11,Róbert,Švec,1,0.09,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,1,Andrej,Danko,1,0.07,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,2,Patrik,Dubovský,7,0.51,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,3,Krisztián,Forró,1,0.07,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,4,Štefan,Harabin,105,7.65,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,5,Ivan,Korčok,831,60.56,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,6,Marian,Kotleba,3,0.21,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,7,Ján,Kubiš,37,2.69,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,8,Igor,Matovič,21,1.53,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,10,Peter,Pellegrini,365,26.6,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508055,Lozorno,11,Róbert,Švec,1,0.07,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,1,Andrej,Danko,6,0.07,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,2,Patrik,Dubovský,42,0.51,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,3,Krisztián,Forró,14,0.17,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,4,Štefan,Harabin,907,11.04,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,5,Ivan,Korčok,4007,48.81,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,6,Marian,Kotleba,41,0.49,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,7,Ján,Kubiš,175,2.13,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,8,Igor,Matovič,147,1.79,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,9,Milan,Náhlik,15,0.18,
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,10,Peter,Pellegrini,2851,34.73,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508063,Malacky,11,Róbert,Švec,4,0.04,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,2,Patrik,Dubovský,2,0.28,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,4,Štefan,Harabin,97,13.6,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,5,Ivan,Korčok,333,46.7,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,6,Marian,Kotleba,8,1.12,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,7,Ján,Kubiš,12,1.68,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,8,Igor,Matovič,18,2.52,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,9,Milan,Náhlik,1,0.14,
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,10,Peter,Pellegrini,242,33.94,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504556,Malé Leváre,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,2,Patrik,Dubovský,12,0.95,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,4,Štefan,Harabin,86,6.86,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,5,Ivan,Korčok,865,69.08,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,6,Marian,Kotleba,2,0.15,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,7,Ján,Kubiš,41,3.27,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,8,Igor,Matovič,10,0.79,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,10,Peter,Pellegrini,236,18.84,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508080,Marianka,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,1,Andrej,Danko,1,0.23,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,2,Patrik,Dubovský,2,0.46,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,3,Krisztián,Forró,3,0.69,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,4,Štefan,Harabin,64,14.84,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,5,Ivan,Korčok,167,38.74,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,6,Marian,Kotleba,3,0.69,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,7,Ján,Kubiš,5,1.16,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,8,Igor,Matovič,12,2.78,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,9,Milan,Náhlik,1,0.23,
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,10,Peter,Pellegrini,171,39.67,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508161,Pernek,11,Róbert,Švec,2,0.46,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,2,Patrik,Dubovský,5,1.29,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,3,Krisztián,Forró,4,1.03,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,4,Štefan,Harabin,40,10.33,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,5,Ivan,Korčok,181,46.77,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,6,Marian,Kotleba,1,0.25,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,7,Ján,Kubiš,12,3.1,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,8,Igor,Matovič,7,1.8,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,10,Peter,Pellegrini,137,35.4,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504629,Plavecké Podhradie,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,1,Andrej,Danko,1,0.23,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,2,Patrik,Dubovský,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,4,Štefan,Harabin,49,11.72,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,5,Ivan,Korčok,164,39.23,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,6,Marian,Kotleba,4,0.95,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,7,Ján,Kubiš,4,0.95,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,8,Igor,Matovič,7,1.67,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,10,Peter,Pellegrini,189,45.21,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504637,Plavecký Mikuláš,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,1,Andrej,Danko,1,0.1,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,2,Patrik,Dubovský,4,0.42,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,4,Štefan,Harabin,99,10.55,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,5,Ivan,Korčok,481,51.27,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,6,Marian,Kotleba,4,0.42,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,7,Ján,Kubiš,25,2.66,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,8,Igor,Matovič,20,2.13,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,10,Peter,Pellegrini,300,31.98,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508195,Plavecký Štvrtok,11,Róbert,Švec,4,0.42,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,1,Andrej,Danko,1,0.07,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,2,Patrik,Dubovský,6,0.42,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,4,Štefan,Harabin,179,12.66,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,5,Ivan,Korčok,615,43.52,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,6,Marian,Kotleba,16,1.13,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,7,Ján,Kubiš,24,1.69,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,8,Igor,Matovič,28,1.98,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,9,Milan,Náhlik,1,0.07,
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,10,Peter,Pellegrini,539,38.14,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504769,Rohožník,11,Róbert,Švec,4,0.28,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,1,Andrej,Danko,1,0.12,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,2,Patrik,Dubovský,8,1.03,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,3,Krisztián,Forró,1,0.12,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,4,Štefan,Harabin,73,9.43,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,5,Ivan,Korčok,360,46.51,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,6,Marian,Kotleba,5,0.64,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,7,Ján,Kubiš,11,1.42,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,8,Igor,Matovič,24,3.1,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,9,Milan,Náhlik,1,0.12,
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,10,Peter,Pellegrini,289,37.33,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504858,Sološnica,11,Róbert,Švec,1,0.12,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,1,Andrej,Danko,2,0.24,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,2,Patrik,Dubovský,6,0.74,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,4,Štefan,Harabin,110,13.59,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,5,Ivan,Korčok,354,43.75,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,6,Marian,Kotleba,2,0.24,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,7,Ján,Kubiš,13,1.6,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,8,Igor,Matovič,15,1.85,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,9,Milan,Náhlik,3,0.37,
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,10,Peter,Pellegrini,301,37.2,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504874,Studienka,11,Róbert,Švec,3,0.37,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,1,Andrej,Danko,4,0.06,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,2,Patrik,Dubovský,49,0.81,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,3,Krisztián,Forró,2,0.03,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,4,Štefan,Harabin,543,9.07,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,5,Ivan,Korčok,3780,63.15,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,6,Marian,Kotleba,22,0.36,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,7,Ján,Kubiš,138,2.3,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,8,Igor,Matovič,94,1.57,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,9,Milan,Náhlik,6,0.1,
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,10,Peter,Pellegrini,1346,22.48,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508233,Stupava,11,Róbert,Švec,1,0.01,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,1,Andrej,Danko,1,0.32,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,2,Patrik,Dubovský,2,0.65,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,4,Štefan,Harabin,42,13.68,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,5,Ivan,Korčok,97,31.59,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,6,Marian,Kotleba,3,0.97,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,7,Ján,Kubiš,9,2.93,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,8,Igor,Matovič,10,3.25,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,10,Peter,Pellegrini,143,46.57,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508241,Suchohrad,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,1,Andrej,Danko,1,0.06,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,2,Patrik,Dubovský,9,0.61,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,3,Krisztián,Forró,3,0.2,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,4,Štefan,Harabin,166,11.3,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,5,Ivan,Korčok,646,43.97,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,6,Marian,Kotleba,6,0.4,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,7,Ján,Kubiš,24,1.63,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,8,Igor,Matovič,27,1.83,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,9,Milan,Náhlik,1,0.06,
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,10,Peter,Pellegrini,586,39.89,P
1,Bratislavský kraj,102,Malacky,106,Malacky,504947,Veľké Leváre,11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,1,Andrej,Danko,2,0.22,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,2,Patrik,Dubovský,5,0.55,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,3,Krisztián,Forró,1,0.11,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,4,Štefan,Harabin,103,11.33,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,5,Ivan,Korčok,418,45.98,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,6,Marian,Kotleba,4,0.44,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,7,Ján,Kubiš,18,1.98,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,8,Igor,Matovič,17,1.87,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,9,Milan,Náhlik,1,0.11,
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,10,Peter,Pellegrini,339,37.29,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508349,Vysoká pri Morave,11,Róbert,Švec,1,0.11,X
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),2,Patrik,Dubovský,1,1.31,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),4,Štefan,Harabin,16,21.05,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),5,Ivan,Korčok,14,18.42,P
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),6,Marian,Kotleba,2,2.63,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),7,Ján,Kubiš,4,5.26,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),8,Igor,Matovič,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),9,Milan,Náhlik,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),10,Peter,Pellegrini,39,51.31,P
1,Bratislavský kraj,102,Malacky,106,Malacky,500267,Záhorie (vojenský obvod),11,Róbert,Švec,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,1,Andrej,Danko,1,0.17,X
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,2,Patrik,Dubovský,1,0.17,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,3,Krisztián,Forró,0,0,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,4,Štefan,Harabin,103,17.51,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,5,Ivan,Korčok,213,36.22,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,6,Marian,Kotleba,6,1.02,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,7,Ján,Kubiš,6,1.02,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,8,Igor,Matovič,21,3.57,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,9,Milan,Náhlik,1,0.17,
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,10,Peter,Pellegrini,235,39.96,P
1,Bratislavský kraj,102,Malacky,106,Malacky,508365,Záhorská Ves,11,Róbert,Švec,1,0.17,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504980,Závod,1,Andrej,Danko,0,0,X
1,Bratislavský kraj,102,Malacky,106,Malacky,504980,Závod,2,Patrik,Dubovský,13,1.09,
