"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Počet zapísaných voličov","Počet zúčastnených voličov","Účasť voličov v %","Počet odovzdaných obálok","Podiel odovzdaných obálok v %","Počet platných hlasov pre všetkých kandidátov","Podiel platných hlasov pre všetkých kandidátov v %"
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509566,"Beňadovo",1,623,380,60.99,379,99.73,374,98.42
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509582,"Bobrov",1,734,407,55.44,407,100.00,405,99.50
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509582,"Bobrov",2,733,436,59.48,436,100.00,433,99.31
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509591,"Breza",1,1234,585,47.40,584,99.82,581,99.31
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509680,"Hruštín",1,1109,569,51.30,567,99.64,562,98.76
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509680,"Hruštín",2,1054,609,57.77,607,99.67,596,97.86
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509680,"Hruštín",3,312,160,51.28,160,100.00,158,98.75
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509728,"Klin",1,981,524,53.41,524,100.00,520,99.23
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509728,"Klin",2,835,453,54.25,453,100.00,451,99.55
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509779,"Krušetnica",1,760,402,52.89,402,100.00,399,99.25
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509809,"Lokca",1,963,530,55.03,530,100.00,526,99.24
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509809,"Lokca",2,871,452,51.89,452,100.00,449,99.33
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509817,"Lomná",1,692,355,51.30,355,100.00,352,99.15
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509850,"Mútne",1,1096,603,55.01,603,100.00,600,99.50
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509850,"Mútne",2,1116,659,59.05,659,100.00,658,99.84
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",1,666,319,47.89,319,100.00,317,99.37
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",2,760,450,59.21,450,100.00,446,99.11
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",3,651,401,61.59,401,100.00,396,98.75
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",4,724,383,52.90,383,100.00,379,98.95
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",5,846,535,63.23,535,100.00,530,99.06
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",6,757,406,53.63,406,100.00,405,99.75
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",7,661,360,54.46,359,99.72,359,99.72
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509868,"Námestovo",8,655,372,56.79,372,100.00,371,99.73
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509884,"Novoť",1,898,479,53.34,479,100.00,478,99.79
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509884,"Novoť",2,909,526,57.86,526,100.00,525,99.80
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509884,"Novoť",3,863,460,53.30,460,100.00,457,99.34
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509892,"Oravská Jasenica",1,1457,839,57.58,839,100.00,838,99.88
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509906,"Oravská Lesná",1,1274,726,56.98,726,100.00,723,99.58
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509906,"Oravská Lesná",2,1287,797,61.92,797,100.00,796,99.87
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509914,"Oravská Polhora",1,934,421,45.07,421,100.00,416,98.81
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509914,"Oravská Polhora",2,973,405,41.62,405,100.00,403,99.50
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509914,"Oravská Polhora",3,1017,444,43.65,444,100.00,444,100.00
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509931,"Oravské Veselé",1,1125,548,48.71,548,100.00,547,99.81
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",509931,"Oravské Veselé",2,1134,633,55.82,633,100.00,631,99.68
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510025,"Rabča",1,1282,622,48.51,622,100.00,620,99.67
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510025,"Rabča",2,1248,581,46.55,581,100.00,581,100.00
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510025,"Rabča",3,1210,530,43.80,529,99.81,524,98.86
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510033,"Rabčice",1,819,421,51.40,421,100.00,417,99.04
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510033,"Rabčice",2,746,375,50.26,375,100.00,373,99.46
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510050,"Sihelné",1,763,298,39.05,298,100.00,297,99.66
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510050,"Sihelné",2,768,266,34.63,266,100.00,266,100.00
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510092,"Ťapešovo",1,593,355,59.86,355,100.00,355,100.00
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510149,"Vasiľov",1,612,339,55.39,339,100.00,337,99.41
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510157,"Vavrečka",1,630,357,56.66,357,100.00,354,99.15
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510157,"Vavrečka",2,591,367,62.09,367,100.00,365,99.45
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510203,"Zákamenné",1,1085,622,57.32,622,100.00,616,99.03
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510203,"Zákamenné",2,993,495,49.84,495,100.00,495,100.00
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510203,"Zákamenné",3,1056,497,47.06,497,100.00,492,98.99
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510203,"Zákamenné",4,958,431,44.98,430,99.76,429,99.53
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510246,"Zubrohlava",1,897,444,49.49,444,100.00,444,100.00
5,"Žilinský kraj",505,"Námestovo",507,"Námestovo",510246,"Zubrohlava",2,908,418,46.03,418,100.00,414,99.04
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509604,"Brezovica",1,1093,605,55.35,605,100.00,604,99.83
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",518719,"Čimhová",1,511,301,58.90,301,100.00,300,99.66
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509655,"Habovka",1,1107,679,61.33,679,100.00,678,99.85
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509663,"Hladovka",1,783,400,51.08,400,100.00,397,99.25
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509795,"Liesek",1,1178,668,56.70,668,100.00,663,99.25
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509795,"Liesek",2,1055,565,53.55,565,100.00,565,100.00
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509876,"Nižná",1,924,537,58.11,537,100.00,535,99.62
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509876,"Nižná",2,1044,608,58.23,608,100.00,607,99.83
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509876,"Nižná",3,1006,589,58.54,589,100.00,583,98.98
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509876,"Nižná",4,187,118,63.10,118,100.00,118,100.00
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509949,"Oravský Biely Potok",1,569,346,60.80,346,100.00,342,98.84
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",509981,"Podbiel",1,1052,634,60.26,634,100.00,632,99.68
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510076,"Suchá Hora",1,1088,602,55.33,602,100.00,602,100.00
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510084,"Štefanov nad Oravou",1,294,176,59.86,176,100.00,174,98.86
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510084,"Štefanov nad Oravou",2,233,138,59.22,138,100.00,137,99.27
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510106,"Trstená",1,1574,896,56.92,896,100.00,890,99.33
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510106,"Trstená",2,839,489,58.28,489,100.00,488,99.79
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510106,"Trstená",3,817,430,52.63,430,100.00,426,99.06
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510106,"Trstená",4,592,352,59.45,352,100.00,352,100.00
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510106,"Trstená",5,1393,861,61.80,861,100.00,855,99.30
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510106,"Trstená",6,250,123,49.20,123,100.00,123,100.00
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",1,1427,740,51.85,740,100.00,735,99.32
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",2,701,464,66.19,464,100.00,463,99.78
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",3,1054,554,52.56,543,98.01,541,97.65
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",4,1313,719,54.76,719,100.00,715,99.44
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",5,992,515,51.91,515,100.00,513,99.61
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",6,818,522,63.81,521,99.80,517,99.04
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510114,"Tvrdošín",7,575,371,64.52,371,100.00,367,98.92
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510173,"Vitanová",1,1021,582,57.00,582,100.00,582,100.00
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510190,"Zábiedovo",1,686,356,51.89,356,100.00,354,99.43
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510238,"Zuberec",1,847,599,70.72,598,99.83,597,99.66
5,"Žilinský kraj",505,"Námestovo",510,"Tvrdošín",510238,"Zuberec",2,959,646,67.36,646,100.00,641,99.22
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510301,"Bešeňová",1,627,378,60.28,377,99.73,374,98.94
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510441,"Hubová",1,858,497,57.92,497,100.00,492,98.99
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",507300,"Ivachnová",1,549,339,61.74,339,100.00,337,99.41
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510530,"Kalameny",1,367,236,64.30,236,100.00,236,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510548,"Komjatná",1,1214,574,47.28,574,100.00,571,99.47
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510599,"Likavka",1,1082,620,57.30,620,100.00,617,99.51
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510599,"Likavka",2,1260,708,56.19,707,99.85,698,98.58
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510629,"Liptovská Lúžna",1,655,308,47.02,308,100.00,307,99.67
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510629,"Liptovská Lúžna",2,805,427,53.04,426,99.76,425,99.53
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510629,"Liptovská Lúžna",3,788,413,52.41,413,100.00,409,99.03
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510637,"Liptovská Osada",1,714,384,53.78,384,100.00,382,99.47
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510637,"Liptovská Osada",2,651,394,60.52,392,99.49,391,99.23
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510661,"Liptovská Štiavnica",1,1067,632,59.23,632,100.00,631,99.84
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510670,"Liptovská Teplá",1,834,507,60.79,507,100.00,505,99.60
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510718,"Liptovské Revúce",1,295,174,58.98,174,100.00,173,99.42
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510718,"Liptovské Revúce",2,583,305,52.31,305,100.00,305,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510718,"Liptovské Revúce",3,409,222,54.27,222,100.00,222,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511005,"Liptovské Sliače",1,792,404,51.01,404,100.00,402,99.50
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511005,"Liptovské Sliače",2,805,461,57.26,461,100.00,459,99.56
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511005,"Liptovské Sliače",3,569,350,61.51,350,100.00,348,99.42
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511005,"Liptovské Sliače",4,866,472,54.50,472,100.00,465,98.51
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510742,"Liptovský Michal",1,252,146,57.93,146,100.00,146,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510785,"Lisková",1,805,460,57.14,460,100.00,458,99.56
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510785,"Lisková",2,836,516,61.72,516,100.00,515,99.80
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510807,"Ľubochňa",1,862,520,60.32,520,100.00,520,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510815,"Lúčky",1,664,432,65.06,432,100.00,430,99.53
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510815,"Lúčky",2,746,444,59.51,444,100.00,440,99.09
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510823,"Ludrová",1,797,447,56.08,445,99.55,444,99.32
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510866,"Martinček",1,356,195,54.77,195,100.00,194,99.48
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510955,"Potok",1,95,72,75.78,72,100.00,71,98.61
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",1,1199,699,58.29,695,99.42,694,99.28
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",2,1165,698,59.91,698,100.00,686,98.28
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",3,544,304,55.88,303,99.67,303,99.67
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",4,1169,389,33.27,389,100.00,387,99.48
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",5,1065,587,55.11,587,100.00,585,99.65
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",6,1040,527,50.67,527,100.00,525,99.62
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",7,896,442,49.33,442,100.00,442,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",8,825,431,52.24,430,99.76,427,99.07
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",9,694,419,60.37,419,100.00,410,97.85
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",10,789,436,55.25,436,100.00,433,99.31
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",11,682,413,60.55,413,100.00,412,99.75
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",12,842,466,55.34,466,100.00,464,99.57
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",13,771,504,65.36,504,100.00,503,99.80
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",14,1376,495,35.97,494,99.79,490,98.98
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",15,860,549,63.83,548,99.81,545,99.27
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",16,905,535,59.11,535,100.00,534,99.81
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",17,765,450,58.82,450,100.00,447,99.33
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",18,798,481,60.27,481,100.00,476,98.96
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",19,715,366,51.18,366,100.00,365,99.72
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",20,901,461,51.16,459,99.56,458,99.34
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",21,887,473,53.32,473,100.00,469,99.15
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",22,954,505,52.93,505,100.00,505,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",23,1035,506,48.88,506,100.00,505,99.80
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",510998,"Ružomberok",24,893,440,49.27,440,100.00,437,99.31
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511030,"Stankovany",1,936,547,58.44,547,100.00,545,99.63
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511056,"Štiavnička",1,683,417,61.05,417,100.00,416,99.76
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511064,"Švošov",1,664,361,54.36,361,100.00,360,99.72
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",507407,"Turík",1,215,148,68.83,148,100.00,148,100.00
5,"Žilinský kraj",506,"Ružomberok",508,"Ružomberok",511102,"Valaská Dubová",1,615,363,59.02,363,100.00,360,99.17
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",1,1196,630,52.67,630,100.00,627,99.52
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",2,1214,672,55.35,672,100.00,671,99.85
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",3,973,551,56.62,551,100.00,550,99.81
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",4,1041,438,42.07,438,100.00,438,100.00
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",5,988,558,56.47,558,100.00,558,100.00
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",6,933,528,56.59,528,100.00,528,100.00
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",7,1069,617,57.71,617,100.00,615,99.67
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",8,662,394,59.51,394,100.00,388,98.47
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",9,569,307,53.95,307,100.00,307,100.00
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",10,381,235,61.67,234,99.57,233,99.14
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517461,"Bytča",11,340,224,65.88,224,100.00,223,99.55
5,"Žilinský kraj",507,"Žilina",501,"Bytča",581984,"Hlboké nad Váhom",1,782,466,59.59,465,99.78,459,98.49
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517623,"Hvozdnica",1,960,517,53.85,517,100.00,516,99.80
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517631,"Jablonové",1,727,382,52.54,382,100.00,380,99.47
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517674,"Kolárovice",1,1071,563,52.56,563,100.00,557,98.93
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517674,"Kolárovice",2,368,213,57.88,213,100.00,212,99.53
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517691,"Kotešová",1,867,511,58.93,511,100.00,510,99.80
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517691,"Kotešová",2,950,513,54.00,513,100.00,508,99.02
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517798,"Maršová - Rašov",1,786,447,56.87,447,100.00,445,99.55
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517861,"Petrovice",1,1071,631,58.91,631,100.00,627,99.36
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517861,"Petrovice",2,285,150,52.63,150,100.00,149,99.33
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517895,"Predmier",1,514,309,60.11,309,100.00,307,99.35
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517895,"Predmier",2,605,384,63.47,384,100.00,378,98.43
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517992,"Súľov - Hradná",1,585,375,64.10,375,100.00,375,100.00
5,"Žilinský kraj",507,"Žilina",501,"Bytča",517992,"Súľov - Hradná",2,251,149,59.36,149,100.00,149,100.00
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518018,"Štiavnik",1,727,386,53.09,386,100.00,385,99.74
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518018,"Štiavnik",2,587,311,52.98,311,100.00,306,98.39
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518018,"Štiavnik",3,470,229,48.72,229,100.00,228,99.56
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518018,"Štiavnik",4,949,475,50.05,475,100.00,474,99.78
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518018,"Štiavnik",5,408,194,47.54,194,100.00,193,99.48
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518085,"Veľké Rovné",1,1133,656,57.89,656,100.00,653,99.54
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518085,"Veľké Rovné",2,899,488,54.28,488,100.00,486,99.59
5,"Žilinský kraj",507,"Žilina",501,"Bytča",518085,"Veľké Rovné",3,940,527,56.06,527,100.00,526,99.81
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509175,"Dolný Vadičov",1,464,269,57.97,269,100.00,264,98.14
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509205,"Horný Vadičov",1,1374,811,59.02,811,100.00,808,99.63
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",1,970,604,62.26,604,100.00,600,99.33
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",2,1053,642,60.96,642,100.00,638,99.37
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",3,756,454,60.05,454,100.00,446,98.23
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",4,1088,609,55.97,609,100.00,608,99.83
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",5,802,495,61.72,495,100.00,493,99.59
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",6,1533,644,42.00,643,99.84,643,99.84
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",7,1004,542,53.98,542,100.00,542,100.00
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",8,861,498,57.83,498,100.00,496,99.59
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",9,1259,737,58.53,737,100.00,737,100.00
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",10,866,545,62.93,544,99.81,544,99.81
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",11,928,550,59.26,550,100.00,547,99.45
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",12,473,274,57.92,273,99.63,272,99.27
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509256,"Kysucké Nové Mesto",13,282,164,58.15,164,100.00,163,99.39
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509264,"Kysucký Lieskovec",1,1122,633,56.41,633,100.00,631,99.68
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509264,"Kysucký Lieskovec",2,767,416,54.23,416,100.00,412,99.03
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509272,"Lodno",1,753,385,51.12,385,100.00,385,100.00
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509281,"Lopušné Pažite",1,358,206,57.54,206,100.00,206,100.00
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509302,"Nesluša",1,1419,755,53.20,755,100.00,752,99.60
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509302,"Nesluša",2,1122,654,58.28,653,99.84,653,99.84
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509329,"Ochodnica",1,1566,850,54.27,850,100.00,845,99.41
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509370,"Povina",1,935,531,56.79,531,100.00,530,99.81
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",580791,"Radoľa",1,1254,741,59.09,741,100.00,737,99.46
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509426,"Rudina",1,1429,805,56.33,805,100.00,803,99.75
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509434,"Rudinka",1,326,205,62.88,205,100.00,204,99.51
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509442,"Rudinská",1,802,415,51.74,415,100.00,413,99.51
5,"Žilinský kraj",507,"Žilina",504,"Kysucké Nové Mesto",509469,"Snežnica",1,867,567,65.39,566,99.82,562,99.11
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517429,"Belá",1,1035,553,53.42,553,100.00,551,99.63
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517429,"Belá",2,988,581,58.80,581,100.00,580,99.82
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517429,"Belá",3,193,100,51.81,100,100.00,100,100.00
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517429,"Belá",4,430,226,52.55,226,100.00,225,99.55
5,"Žilinský kraj",507,"Žilina",511,"Žilina",547522,"Bitarová",1,686,407,59.32,407,100.00,406,99.75
5,"Žilinský kraj",507,"Žilina",511,"Žilina",547557,"Brezany",1,515,329,63.88,329,100.00,329,100.00
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517470,"Čičmany",1,163,113,69.32,113,100.00,113,100.00
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517488,"Divina",1,757,439,57.99,439,100.00,439,100.00
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517488,"Divina",2,847,430,50.76,430,100.00,430,100.00
5,"Žilinský kraj",507,"Žilina",511,"Žilina",517488,"Divina",3,350,208,59.42,208,100.00,207,99.51
