geometry,code
"{""type"":""Polygon"",""coordinates"":[[[18.815551,48.481639],[18.832668,48.481849],[18.855304,48.469955],[18.874598,48.469994],[18.863015,48.445115],[18.843669,48.436252],[18.817012,48.438918],[18.827675,48.431785],[18.816816,48.420273],[18.79327,48.42462],[18.766908,48.437875],[18.750648,48.411164],[18.783788,48.376884],[18.810574,48.370535],[18.833002,48.321146],[18.845345,48.320607],[18.852512,48.305837],[18.885178,48.315421],[18.903315,48.310143],[18.92931,48.33341],[18.953609,48.33993],[18.937843,48.3548],[18.955681,48.3761],[18.961279,48.403052],[18.985255,48.411297],[18.995521,48.422843],[19.011433,48.434648],[19.00139,48.461532],[19.013141,48.477171],[18.998103,48.484029],[19.011325,48.512808],[19.014213,48.543251],[18.986431,48.534887],[18.97291,48.559418],[18.952047,48.557773],[18.936815,48.564307],[18.912964,48.540454],[18.902545,48.53679],[18.886768,48.510398],[18.86277,48.511989],[18.861645,48.501877],[18.813901,48.489407],[18.815551,48.481639]]]}",602
"{""type"":""Polygon"",""coordinates"":[[[19.384607,48.926154],[19.350432,48.897577],[19.359813,48.886697],[19.38493,48.881993],[19.402622,48.849835],[19.381963,48.83198],[19.392772,48.810882],[19.390165,48.796475],[19.405305,48.797338],[19.433549,48.771803],[19.458236,48.770941],[19.456096,48.753779],[19.472281,48.754831],[19.489909,48.733126],[19.504473,48.726073],[19.489898,48.698134],[19.463868,48.684648],[19.479274,48.669521],[19.494252,48.6543],[19.5388,48.661487],[19.556305,48.655244],[19.601649,48.650649],[19.608974,48.64525],[19.646589,48.641482],[19.637794,48.624894],[19.672287,48.619161],[19.701849,48.635995],[19.748363,48.648779],[19.728009,48.660513],[19.732817,48.670029],[19.766718,48.679269],[19.773826,48.691795],[19.806375,48.696832],[19.811629,48.712019],[19.827883,48.711807],[19.835481,48.734077],[19.861199,48.750034],[19.874265,48.746744],[19.888165,48.769584],[19.891295,48.783586],[19.920366,48.779838],[19.988348,48.785885],[20.033736,48.806726],[20.091444,48.80276],[20.09232,48.790054],[20.116841,48.784363],[20.130892,48.790137],[20.150732,48.782731],[20.169918,48.795838],[20.194312,48.790588],[20.200371,48.796452],[20.197177,48.818584],[20.241515,48.845674],[20.248255,48.870516],[20.267451,48.874073],[20.249408,48.883786],[20.186617,48.900126],[20.175654,48.907973],[20.15806,48.889201],[20.071258,48.898553],[20.015246,48.901158],[19.992255,48.9075],[19.976878,48.915911],[19.954271,48.907031],[19.863131,48.909005],[19.838315,48.904222],[19.817895,48.916109],[19.804354,48.915553],[19.744612,48.896834],[19.733414,48.907662],[19.690137,48.923698],[19.675266,48.918191],[19.629884,48.939498],[19.590668,48.943723],[19.549972,48.941647],[19.539925,48.947247],[19.517288,48.938864],[19.494882,48.941356],[19.440839,48.927448],[19.384607,48.926154]]]}",603
"{""type"":""Polygon"",""coordinates"":[[[19.494252,48.6543],[19.471499,48.649197],[19.448329,48.635231],[19.426783,48.608335],[19.40415,48.617806],[19.381927,48.620555],[19.354434,48.605236],[19.329011,48.60642],[19.318357,48.591059],[19.367253,48.572283],[19.362093,48.559355],[19.331131,48.560176],[19.325191,48.575329],[19.295343,48.578381],[19.279997,48.554204],[19.284744,48.540573],[19.275428,48.533693],[19.289901,48.520429],[19.279364,48.502362],[19.261328,48.507538],[19.264607,48.498103],[19.241554,48.502043],[19.239079,48.484619],[19.258369,48.470316],[19.278718,48.467858],[19.275638,48.443984],[19.321775,48.438079],[19.341885,48.42104],[19.353528,48.3901],[19.376878,48.384929],[19.394332,48.398328],[19.390434,48.42046],[19.366005,48.450583],[19.36709,48.456419],[19.395815,48.457819],[19.382653,48.467502],[19.394801,48.474982],[19.363551,48.488153],[19.430085,48.48179],[19.445289,48.504146],[19.455629,48.491129],[19.49993,48.508862],[19.501072,48.520944],[19.52405,48.524875],[19.54036,48.538977],[19.567886,48.544778],[19.580466,48.537113],[19.607633,48.539319],[19.6257,48.519021],[19.634368,48.539494],[19.658532,48.56349],[19.677641,48.575074],[19.712007,48.578849],[19.708429,48.589872],[19.721311,48.596768],[19.689805,48.61428],[19.672287,48.619161],[19.637794,48.624894],[19.646589,48.641482],[19.608974,48.64525],[19.601649,48.650649],[19.556305,48.655244],[19.5388,48.661487],[19.494252,48.6543]]]}",604
"{""type"":""Polygon"",""coordinates"":[[[18.995521,48.422843],[18.985255,48.411297],[18.961279,48.403052],[18.955681,48.3761],[18.937843,48.3548],[18.953609,48.33993],[18.92931,48.33341],[18.903315,48.310143],[18.885178,48.315421],[18.852512,48.305837],[18.839799,48.285503],[18.840587,48.268073],[18.814208,48.258518],[18.805669,48.245287],[18.821495,48.233159],[18.808758,48.229916],[18.831704,48.206303],[18.800897,48.187726],[18.808855,48.164833],[18.828273,48.177713],[18.847969,48.174134],[18.870739,48.161415],[18.931662,48.158754],[18.934077,48.17427],[18.986639,48.187422],[19.032454,48.192588],[19.050141,48.204632],[19.072929,48.22706],[19.105525,48.212966],[19.114793,48.213486],[19.130202,48.232302],[19.160281,48.217731],[19.174714,48.240367],[19.191079,48.239581],[19.222116,48.250808],[19.232361,48.265276],[19.215961,48.273649],[19.20093,48.297855],[19.212189,48.322962],[19.209297,48.338151],[19.231788,48.347182],[19.232597,48.359671],[19.221332,48.369834],[19.201665,48.372769],[19.188691,48.386467],[19.17007,48.39058],[19.159704,48.383248],[19.126189,48.387355],[19.117462,48.415978],[19.091686,48.417014],[19.087578,48.411265],[19.047595,48.423362],[19.037008,48.440728],[19.016646,48.43593],[18.995521,48.422843]]]}",605
"{""type"":""Polygon"",""coordinates"":[[[19.394332,48.398328],[19.409569,48.374562],[19.439989,48.367071],[19.431452,48.342652],[19.459316,48.346012],[19.468018,48.32569],[19.499983,48.303848],[19.506601,48.277458],[19.52516,48.27599],[19.543289,48.28399],[19.56404,48.268202],[19.541963,48.26408],[19.548981,48.227954],[19.541494,48.209329],[19.545944,48.205501],[19.575961,48.215719],[19.607419,48.238372],[19.630823,48.250079],[19.654385,48.238139],[19.665772,48.241386],[19.679854,48.21303],[19.705368,48.201142],[19.721121,48.201477],[19.735197,48.215358],[19.762104,48.212862],[19.787159,48.192534],[19.798729,48.194824],[19.804845,48.183113],[19.782531,48.165291],[19.806467,48.154149],[19.813843,48.167018],[19.845278,48.162746],[19.852008,48.177505],[19.860127,48.169413],[19.88907,48.164091],[19.895124,48.184352],[19.890464,48.19813],[19.90701,48.194756],[19.92117,48.205527],[19.934323,48.24936],[19.908857,48.257665],[19.905549,48.285681],[19.880531,48.296549],[19.880656,48.310951],[19.853992,48.341198],[19.865105,48.356073],[19.85832,48.37189],[19.84411,48.374911],[19.83322,48.390646],[19.806414,48.387079],[19.800267,48.392493],[19.780008,48.379993],[19.74834,48.381001],[19.741045,48.3651],[19.725646,48.368887],[19.691956,48.36586],[19.68439,48.360058],[19.643307,48.382777],[19.653519,48.40736],[19.675215,48.400883],[19.671873,48.416893],[19.616582,48.444236],[19.618538,48.453192],[19.598082,48.460334],[19.612356,48.468467],[19.600258,48.486013],[19.607824,48.507263],[19.594634,48.514777],[19.580466,48.537113],[19.567886,48.544778],[19.54036,48.538977],[19.52405,48.524875],[19.501072,48.520944],[19.49993,48.508862],[19.455629,48.491129],[19.445289,48.504146],[19.430085,48.48179],[19.363551,48.488153],[19.394801,48.474982],[19.382653,48.467502],[19.395815,48.457819],[19.36709,48.456419],[19.366005,48.450583],[19.390434,48.42046],[19.394332,48.398328]]]}",606
"{""type"":""Polygon"",""coordinates"":[[[19.748363,48.648779],[19.701849,48.635995],[19.672287,48.619161],[19.689805,48.61428],[19.721311,48.596768],[19.708429,48.589872],[19.712007,48.578849],[19.677641,48.575074],[19.658532,48.56349],[19.634368,48.539494],[19.6257,48.519021],[19.607633,48.539319],[19.580466,48.537113],[19.594634,48.514777],[19.607824,48.507263],[19.600258,48.486013],[19.612356,48.468467],[19.598082,48.460334],[19.618538,48.453192],[19.616582,48.444236],[19.671873,48.416893],[19.675215,48.400883],[19.653519,48.40736],[19.643307,48.382777],[19.68439,48.360058],[19.691956,48.36586],[19.725646,48.368887],[19.741045,48.3651],[19.74834,48.381001],[19.780008,48.379993],[19.800267,48.392493],[19.806414,48.387079],[19.83322,48.390646],[19.839674,48.400633],[19.884205,48.393241],[19.915624,48.402911],[19.912927,48.437807],[19.898531,48.445653],[19.893066,48.460245],[19.902521,48.468765],[19.883277,48.491539],[19.859646,48.504464],[19.840639,48.524772],[19.823746,48.525459],[19.834923,48.54766],[19.857347,48.545529],[19.878811,48.559933],[19.881422,48.579721],[19.859819,48.594559],[19.842199,48.595693],[19.822937,48.616012],[19.791035,48.626167],[19.788349,48.634144],[19.748363,48.648779]]]}",607
"{""type"":""Polygon"",""coordinates"":[[[19.888165,48.769584],[19.913965,48.756178],[19.960884,48.750459],[19.97514,48.707287],[20.005606,48.689171],[19.998398,48.663242],[20.013328,48.657214],[20.012002,48.641852],[20.036933,48.623292],[20.022063,48.618417],[20.055994,48.605342],[20.063476,48.588365],[20.100752,48.573838],[20.110636,48.559941],[20.104726,48.550246],[20.082521,48.554102],[20.083727,48.533362],[20.093899,48.520605],[20.106505,48.520717],[20.120365,48.53999],[20.136311,48.542484],[20.157908,48.533534],[20.145065,48.519968],[20.144897,48.498851],[20.209935,48.477601],[20.214437,48.457162],[20.228011,48.445377],[20.246443,48.442019],[20.246678,48.428483],[20.264135,48.4197],[20.283523,48.421189],[20.283857,48.402903],[20.319506,48.397616],[20.359016,48.400991],[20.371203,48.416492],[20.397263,48.424959],[20.417915,48.420098],[20.451765,48.448537],[20.4699,48.452439],[20.463938,48.463967],[20.455582,48.473565],[20.437392,48.467558],[20.420268,48.470488],[20.413958,48.461149],[20.394026,48.456671],[20.380023,48.468161],[20.369623,48.461268],[20.334453,48.463309],[20.341593,48.47278],[20.306415,48.479674],[20.309601,48.494983],[20.299446,48.50122],[20.305365,48.520572],[20.318535,48.523895],[20.332329,48.539544],[20.331274,48.550623],[20.355979,48.598839],[20.33269,48.608807],[20.321202,48.604974],[20.296451,48.611036],[20.303774,48.623489],[20.293437,48.644254],[20.300302,48.657281],[20.277497,48.674785],[20.271309,48.687923],[20.209721,48.722032],[20.190896,48.720112],[20.182296,48.728225],[20.181943,48.757074],[20.207623,48.773564],[20.194312,48.790588],[20.169918,48.795838],[20.150732,48.782731],[20.130892,48.790137],[20.116841,48.784363],[20.09232,48.790054],[20.091444,48.80276],[20.033736,48.806726],[19.988348,48.785885],[19.920366,48.779838],[19.891295,48.783586],[19.888165,48.769584]]]}",608
"{""type"":""Polygon"",""coordinates"":[[[19.888165,48.769584],[19.874265,48.746744],[19.861199,48.750034],[19.835481,48.734077],[19.827883,48.711807],[19.811629,48.712019],[19.806375,48.696832],[19.773826,48.691795],[19.766718,48.679269],[19.732817,48.670029],[19.728009,48.660513],[19.748363,48.648779],[19.788349,48.634144],[19.791035,48.626167],[19.822937,48.616012],[19.842199,48.595693],[19.859819,48.594559],[19.881422,48.579721],[19.878811,48.559933],[19.857347,48.545529],[19.834923,48.54766],[19.823746,48.525459],[19.840639,48.524772],[19.859646,48.504464],[19.883277,48.491539],[19.902521,48.468765],[19.893066,48.460245],[19.898531,48.445653],[19.912927,48.437807],[19.915624,48.402911],[19.884205,48.393241],[19.839674,48.400633],[19.83322,48.390646],[19.84411,48.374911],[19.85832,48.37189],[19.865105,48.356073],[19.853992,48.341198],[19.880656,48.310951],[19.880531,48.296549],[19.905549,48.285681],[19.908857,48.257665],[19.934323,48.24936],[19.92117,48.205527],[19.90701,48.194756],[19.890464,48.19813],[19.895124,48.184352],[19.88907,48.164091],[19.898741,48.166317],[19.914532,48.146867],[19.900429,48.124131],[19.937379,48.131122],[19.951553,48.151552],[19.96356,48.152025],[19.97439,48.166009],[20.029034,48.177689],[20.05188,48.167704],[20.078839,48.183743],[20.067492,48.188505],[20.090756,48.197013],[20.112538,48.216078],[20.134086,48.225186],[20.139063,48.24396],[20.133182,48.253986],[20.184927,48.247981],[20.207707,48.252936],[20.203823,48.26191],[20.228459,48.262782],[20.23494,48.279937],[20.29076,48.261592],[20.325702,48.272798],[20.33526,48.299025],[20.357898,48.309771],[20.374268,48.326993],[20.367619,48.33219],[20.411824,48.369736],[20.402521,48.382567],[20.42061,48.404227],[20.417915,48.420098],[20.397263,48.424959],[20.371203,48.416492],[20.359016,48.400991],[20.319506,48.397616],[20.283857,48.402903],[20.283523,48.421189],[20.264135,48.4197],[20.246678,48.428483],[20.246443,48.442019],[20.228011,48.445377],[20.214437,48.457162],[20.209935,48.477601],[20.144897,48.498851],[20.145065,48.519968],[20.157908,48.533534],[20.136311,48.542484],[20.120365,48.53999],[20.106505,48.520717],[20.093899,48.520605],[20.083727,48.533362],[20.082521,48.554102],[20.104726,48.550246],[20.110636,48.559941],[20.100752,48.573838],[20.063476,48.588365],[20.055994,48.605342],[20.022063,48.618417],[20.036933,48.623292],[20.012002,48.641852],[20.013328,48.657214],[19.998398,48.663242],[20.005606,48.689171],[19.97514,48.707287],[19.960884,48.750459],[19.913965,48.756178],[19.888165,48.769584]]]}",609
"{""type"":""Polygon"",""coordinates"":[[[19.394332,48.398328],[19.376878,48.384929],[19.353528,48.3901],[19.35693,48.377607],[19.378474,48.36555],[19.37143,48.351708],[19.354661,48.348445],[19.336425,48.323596],[19.340365,48.299196],[19.356142,48.28647],[19.341363,48.282029],[19.284885,48.290953],[19.266909,48.3031],[19.262938,48.331987],[19.250354,48.350963],[19.232597,48.359671],[19.231788,48.347182],[19.209297,48.338151],[19.212189,48.322962],[19.20093,48.297855],[19.215961,48.273649],[19.232361,48.265276],[19.222116,48.250808],[19.191079,48.239581],[19.174714,48.240367],[19.160281,48.217731],[19.130202,48.232302],[19.114793,48.213486],[19.105525,48.212966],[19.072929,48.22706],[19.050141,48.204632],[19.072129,48.194358],[19.049517,48.160605],[19.06661,48.135241],[19.047657,48.11506],[19.030355,48.109205],[19.013992,48.094107],[19.014371,48.077779],[19.033307,48.064463],[19.057869,48.05761],[19.08521,48.072911],[19.106722,48.065645],[19.135287,48.074151],[19.158194,48.065082],[19.190268,48.060386],[19.21147,48.064413],[19.239332,48.053753],[19.254019,48.070386],[19.276732,48.073952],[19.300951,48.088289],[19.329528,48.090445],[19.367189,48.08669],[19.387148,48.091803],[19.399559,48.084142],[19.42521,48.088785],[19.442659,48.101274],[19.460862,48.083556],[19.492871,48.108501],[19.495921,48.142644],[19.512771,48.156562],[19.507611,48.178535],[19.529555,48.191407],[19.525014,48.200675],[19.541494,48.209329],[19.548981,48.227954],[19.541963,48.26408],[19.56404,48.268202],[19.543289,48.28399],[19.52516,48.27599],[19.506601,48.277458],[19.499983,48.303848],[19.468018,48.32569],[19.459316,48.346012],[19.431452,48.342652],[19.439989,48.367071],[19.409569,48.374562],[19.394332,48.398328]]]}",610
"{""type"":""Polygon"",""coordinates"":[[[19.033421,48.684785],[19.014022,48.675921],[18.990628,48.656347],[18.997672,48.640574],[18.985776,48.61161],[19.011964,48.58424],[18.997793,48.570515],[18.98727,48.57353],[18.97291,48.559418],[18.986431,48.534887],[19.014213,48.543251],[19.011325,48.512808],[18.998103,48.484029],[19.013141,48.477171],[19.00139,48.461532],[19.011433,48.434648],[18.995521,48.422843],[19.016646,48.43593],[19.037008,48.440728],[19.047595,48.423362],[19.087578,48.411265],[19.091686,48.417014],[19.117462,48.415978],[19.126189,48.387355],[19.159704,48.383248],[19.17007,48.39058],[19.188691,48.386467],[19.201665,48.372769],[19.221332,48.369834],[19.232597,48.359671],[19.250354,48.350963],[19.262938,48.331987],[19.266909,48.3031],[19.284885,48.290953],[19.341363,48.282029],[19.356142,48.28647],[19.340365,48.299196],[19.336425,48.323596],[19.354661,48.348445],[19.37143,48.351708],[19.378474,48.36555],[19.35693,48.377607],[19.353528,48.3901],[19.341885,48.42104],[19.321775,48.438079],[19.275638,48.443984],[19.278718,48.467858],[19.258369,48.470316],[19.239079,48.484619],[19.241554,48.502043],[19.264607,48.498103],[19.261328,48.507538],[19.279364,48.502362],[19.289901,48.520429],[19.275428,48.533693],[19.284744,48.540573],[19.279997,48.554204],[19.295343,48.578381],[19.325191,48.575329],[19.331131,48.560176],[19.362093,48.559355],[19.367253,48.572283],[19.318357,48.591059],[19.329011,48.60642],[19.354434,48.605236],[19.381927,48.620555],[19.40415,48.617806],[19.426783,48.608335],[19.448329,48.635231],[19.471499,48.649197],[19.494252,48.6543],[19.479274,48.669521],[19.468328,48.661003],[19.437161,48.65999],[19.413404,48.650973],[19.376342,48.658885],[19.327153,48.649139],[19.299691,48.635657],[19.281474,48.643854],[19.255904,48.628013],[19.221981,48.628061],[19.230624,48.646954],[19.205282,48.659894],[19.176075,48.641126],[19.1466,48.640151],[19.13051,48.648165],[19.129695,48.635405],[19.114427,48.646539],[19.096828,48.648088],[19.067815,48.669527],[19.033421,48.684785]]]}",611
"{""type"":""Polygon"",""coordinates"":[[[18.645395,48.633211],[18.599211,48.588939],[18.597682,48.575275],[18.577377,48.577448],[18.565175,48.570071],[18.530778,48.561328],[18.497875,48.568578],[18.48734,48.549305],[18.478678,48.548604],[18.506669,48.525581],[18.481105,48.499799],[18.511732,48.509644],[18.538828,48.499093],[18.531154,48.46649],[18.520978,48.451043],[18.532644,48.452013],[18.545811,48.436043],[18.537268,48.41954],[18.560656,48.418205],[18.576249,48.375924],[18.566965,48.358696],[18.544938,48.350161],[18.536383,48.331801],[18.525222,48.333004],[18.535757,48.326237],[18.537449,48.309816],[18.557413,48.328082],[18.559279,48.339888],[18.573513,48.348261],[18.612644,48.343787],[18.633192,48.353825],[18.652798,48.345183],[18.675549,48.355074],[18.679046,48.373739],[18.702683,48.38974],[18.731443,48.416779],[18.750648,48.411164],[18.766908,48.437875],[18.79327,48.42462],[18.816816,48.420273],[18.827675,48.431785],[18.817012,48.438918],[18.843669,48.436252],[18.863015,48.445115],[18.874598,48.469994],[18.855304,48.469955],[18.832668,48.481849],[18.815551,48.481639],[18.780573,48.480278],[18.756194,48.490033],[18.732254,48.490081],[18.729259,48.506963],[18.737031,48.514509],[18.723575,48.525935],[18.696394,48.532302],[18.703672,48.570452],[18.688982,48.580709],[18.67764,48.607452],[18.654186,48.632422],[18.645395,48.633211]]]}",612
"{""type"":""Polygon"",""coordinates"":[[[18.826334,48.744056],[18.806898,48.712115],[18.78055,48.693826],[18.762762,48.69718],[18.750007,48.685282],[18.746906,48.668703],[18.713898,48.64657],[18.717237,48.626794],[18.698916,48.632992],[18.645395,48.633211],[18.654186,48.632422],[18.67764,48.607452],[18.688982,48.580709],[18.703672,48.570452],[18.696394,48.532302],[18.723575,48.525935],[18.737031,48.514509],[18.729259,48.506963],[18.732254,48.490081],[18.756194,48.490033],[18.780573,48.480278],[18.815551,48.481639],[18.813901,48.489407],[18.861645,48.501877],[18.86277,48.511989],[18.886768,48.510398],[18.902545,48.53679],[18.912964,48.540454],[18.936815,48.564307],[18.952047,48.557773],[18.97291,48.559418],[18.98727,48.57353],[18.997793,48.570515],[19.011964,48.58424],[18.985776,48.61161],[18.997672,48.640574],[18.990628,48.656347],[19.014022,48.675921],[19.033421,48.684785],[19.009751,48.704206],[18.998297,48.748992],[18.988647,48.745657],[18.944726,48.748089],[18.914595,48.743339],[18.891841,48.751093],[18.884472,48.768453],[18.854516,48.763443],[18.826334,48.744056]]]}",613
"{""type"":""Polygon"",""coordinates"":[[[20.986536,49.306616],[21.01172,49.278638],[20.991374,49.277729],[21.004281,49.255325],[20.994434,49.230448],[21.021283,49.214464],[21.056473,49.222274],[21.076825,49.212407],[21.118301,49.221676],[21.141079,49.201653],[21.167702,49.196084],[21.174642,49.185155],[21.194807,49.177812],[21.208385,49.164441],[21.242799,49.153946],[21.265026,49.155203],[21.290562,49.147467],[21.294877,49.127153],[21.310406,49.119261],[21.317173,49.132468],[21.346585,49.121563],[21.35576,49.112727],[21.374173,49.116329],[21.386358,49.129082],[21.415127,49.128803],[21.439281,49.137416],[21.449528,49.152901],[21.463938,49.155276],[21.491939,49.135697],[21.491874,49.128481],[21.516286,49.135504],[21.525478,49.151507],[21.499307,49.158349],[21.503238,49.174864],[21.479339,49.175469],[21.476041,49.193553],[21.501349,49.201861],[21.521031,49.214289],[21.510849,49.234335],[21.489984,49.249312],[21.499494,49.265245],[21.477696,49.280566],[21.452588,49.287804],[21.44566,49.310422],[21.435233,49.305939],[21.394493,49.323844],[21.410862,49.330167],[21.42388,49.344556],[21.368928,49.363209],[21.372363,49.368511],[21.411744,49.3718],[21.415334,49.384935],[21.438094,49.398166],[21.444831,49.412245],[21.434072,49.412278],[21.393384,49.434507],[21.368654,49.438989],[21.337069,49.45142],[21.307172,49.44799],[21.277516,49.460934],[21.240661,49.434178],[21.224055,49.426727],[21.227247,49.416946],[21.192118,49.400987],[21.124016,49.436575],[21.113722,49.423935],[21.09638,49.429483],[21.047209,49.41694],[21.054306,49.404214],[21.104098,49.376397],[21.094102,49.365051],[21.042539,49.364876],[21.011304,49.347559],[21.004061,49.333137],[20.989057,49.328442],[20.994129,49.312675],[20.986536,49.306616]]]}",701
"{""type"":""Polygon"",""coordinates"":[[[21.78941,49.19833],[21.762669,49.180103],[21.768452,49.149568],[21.753563,49.148016],[21.742722,49.132309],[21.747031,49.100329],[21.768965,49.077842],[21.775935,49.062506],[21.760648,49.053784],[21.752352,49.027435],[21.774102,49.020809],[21.764639,49.006637],[21.778053,48.999691],[21.774429,48.98745],[21.800576,48.968867],[21.796393,48.944801],[21.776007,48.929271],[21.787139,48.895863],[21.821042,48.899105],[21.831946,48.886799],[21.846866,48.893711],[21.86816,48.892549],[21.911983,48.881673],[21.945847,48.868899],[21.946608,48.851805],[21.991193,48.847477],[21.991042,48.839705],[22.029856,48.83871],[22.071647,48.846988],[22.131584,48.844694],[22.127518,48.88919],[22.156562,48.893514],[22.160196,48.904822],[22.191752,48.929268],[22.173373,48.938034],[22.150375,48.935885],[22.156212,48.947191],[22.143572,48.953722],[22.116892,48.93172],[22.099896,48.933193],[22.092818,48.942633],[22.071186,48.938854],[22.042799,48.951126],[22.023302,48.948944],[22.016159,48.957549],[22.027646,48.969323],[22.049374,48.978767],[22.049687,48.999461],[22.060381,49.009706],[22.078396,49.005902],[22.115004,49.023465],[22.091294,49.036397],[22.095843,49.057321],[22.133527,49.072958],[22.127175,49.093408],[22.103284,49.101135],[22.1025,49.130331],[22.127678,49.140378],[22.12789,49.157608],[22.153822,49.188611],[22.143795,49.20051],[22.106728,49.204083],[22.097465,49.18374],[22.076633,49.163218],[22.080272,49.157444],[22.060954,49.142797],[22.015654,49.128591],[21.972148,49.131093],[21.961982,49.10114],[21.947245,49.098857],[21.931903,49.113374],[21.917291,49.112939],[21.895773,49.100074],[21.871957,49.116432],[21.842235,49.123432],[21.815627,49.139221],[21.803415,49.155169],[21.805377,49.17516],[21.78941,49.19833]]]}",702
"{""type"":""Polygon"",""coordinates"":[[[20.184152,49.327805],[20.182246,49.313902],[20.207064,49.286346],[20.223395,49.28156],[20.240783,49.29132],[20.267178,49.291559],[20.284922,49.285944],[20.319362,49.283762],[20.316937,49.261961],[20.330086,49.228321],[20.363439,49.222803],[20.367211,49.200938],[20.34047,49.202292],[20.359214,49.195702],[20.358186,49.184356],[20.379241,49.167335],[20.360046,49.173596],[20.347613,49.160662],[20.332007,49.167056],[20.320075,49.142521],[20.291114,49.156935],[20.276441,49.136344],[20.289942,49.131433],[20.33597,49.096052],[20.373771,49.088084],[20.356523,49.075215],[20.3922,49.043516],[20.407899,49.037631],[20.444371,49.036691],[20.456565,49.031744],[20.475193,49.037457],[20.48566,49.053149],[20.510055,49.045052],[20.538123,49.051637],[20.541014,49.068755],[20.554364,49.081426],[20.545372,49.087278],[20.615539,49.126941],[20.642233,49.152081],[20.622364,49.160006],[20.619463,49.182171],[20.595639,49.21066],[20.570011,49.214021],[20.569307,49.220777],[20.525029,49.24059],[20.499544,49.263368],[20.511901,49.280972],[20.503874,49.287038],[20.491334,49.321979],[20.428328,49.293634],[20.401361,49.304524],[20.401339,49.319398],[20.420836,49.341645],[20.432386,49.381161],[20.451062,49.390595],[20.434236,49.397595],[20.420355,49.405396],[20.404781,49.392346],[20.382426,49.391022],[20.376056,49.407709],[20.357193,49.39852],[20.325077,49.403025],[20.317506,49.388725],[20.331271,49.391427],[20.321018,49.37658],[20.322877,49.353038],[20.314172,49.343504],[20.29304,49.351528],[20.268652,49.345691],[20.221872,49.351804],[20.195226,49.342265],[20.184152,49.327805]]]}",703
"{""type"":""Polygon"",""coordinates"":[[[20.652175,49.155035],[20.642233,49.152081],[20.615539,49.126941],[20.545372,49.087278],[20.554364,49.081426],[20.541014,49.068755],[20.538123,49.051637],[20.510055,49.045052],[20.48566,49.053149],[20.475193,49.037457],[20.456565,49.031744],[20.450144,49.014321],[20.439952,49.025126],[20.442729,48.99912],[20.466899,48.994264],[20.487056,48.967676],[20.489473,48.984575],[20.509343,48.995036],[20.481576,49.002913],[20.505947,49.002085],[20.517151,49.018327],[20.531452,49.018844],[20.526059,49.00023],[20.552726,48.990222],[20.576326,48.970773],[20.617202,48.97771],[20.630974,48.952471],[20.674909,48.957915],[20.678277,48.973117],[20.716634,48.982003],[20.733955,48.967078],[20.753333,48.977255],[20.766363,48.966927],[20.774658,48.98704],[20.764626,48.997259],[20.783707,48.999462],[20.814919,48.98704],[20.841709,48.969806],[20.877228,48.975378],[20.886424,48.99839],[20.87055,49.006429],[20.883728,49.023828],[20.882545,49.040087],[20.895413,49.049928],[20.902745,49.075554],[20.865812,49.087192],[20.829445,49.077317],[20.798125,49.106706],[20.781897,49.114059],[20.765663,49.109034],[20.75005,49.124155],[20.724718,49.117852],[20.673702,49.139199],[20.652175,49.155035]]]}",704
"{""type"":""Polygon"",""coordinates"":[[[21.789207,49.355483],[21.800503,49.335873],[21.814281,49.339206],[21.828773,49.31985],[21.866331,49.296214],[21.86861,49.28783],[21.826001,49.253391],[21.824949,49.222064],[21.816863,49.209092],[21.785589,49.207389],[21.78941,49.19833],[21.805377,49.17516],[21.803415,49.155169],[21.815627,49.139221],[21.842235,49.123432],[21.871957,49.116432],[21.895773,49.100074],[21.917291,49.112939],[21.931903,49.113374],[21.947245,49.098857],[21.961982,49.10114],[21.972148,49.131093],[22.015654,49.128591],[22.060954,49.142797],[22.080272,49.157444],[22.076633,49.163218],[22.097465,49.18374],[22.106728,49.204083],[22.050666,49.216289],[22.030218,49.225531],[22.040763,49.258394],[22.03031,49.262666],[22.034991,49.27563],[21.983685,49.309947],[21.959871,49.349376],[21.934018,49.346109],[21.919302,49.353785],[21.893341,49.357186],[21.875461,49.373625],[21.85899,49.368549],[21.840232,49.391504],[21.825833,49.390778],[21.796942,49.378456],[21.789207,49.355483]]]}",705
