"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524093,"Vydrník",1,"Ivan","Korčok",116,35.69
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524093,"Vydrník",2,"Peter","Pellegrini",209,64.30
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",1,"Ivan","Korčok",1857,61.26
7,"Prešovský kraj",704,"Poprad",706,"Poprad",560103,"Vysoké Tatry",2,"Peter","Pellegrini",1174,38.73
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524131,"Ždiar",1,"Ivan","Korčok",380,48.59
7,"Prešovský kraj",704,"Poprad",706,"Poprad",524131,"Ždiar",2,"Peter","Pellegrini",402,51.40
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524158,"Abranovce",1,"Ivan","Korčok",72,27.16
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524158,"Abranovce",2,"Peter","Pellegrini",193,72.83
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524174,"Bajerov",1,"Ivan","Korčok",120,47.24
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524174,"Bajerov",2,"Peter","Pellegrini",134,52.75
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524191,"Bertotovce",1,"Ivan","Korčok",139,52.45
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524191,"Bertotovce",2,"Peter","Pellegrini",126,47.54
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524212,"Brestov",1,"Ivan","Korčok",115,44.57
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524212,"Brestov",2,"Peter","Pellegrini",143,55.42
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524221,"Bretejovce",1,"Ivan","Korčok",139,47.93
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524221,"Bretejovce",2,"Peter","Pellegrini",151,52.06
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524255,"Brežany",1,"Ivan","Korčok",61,46.21
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524255,"Brežany",2,"Peter","Pellegrini",71,53.78
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524263,"Bzenov",1,"Ivan","Korčok",171,47.10
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524263,"Bzenov",2,"Peter","Pellegrini",192,52.89
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524271,"Čelovce",1,"Ivan","Korčok",100,50.25
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524271,"Čelovce",2,"Peter","Pellegrini",99,49.74
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524301,"Červenica",1,"Ivan","Korčok",49,28.65
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524301,"Červenica",2,"Peter","Pellegrini",122,71.34
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524336,"Demjata",1,"Ivan","Korčok",242,38.35
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524336,"Demjata",2,"Peter","Pellegrini",389,61.64
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524352,"Drienov",1,"Ivan","Korčok",385,40.65
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524352,"Drienov",2,"Peter","Pellegrini",562,59.34
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524361,"Drienovská Nová Ves",1,"Ivan","Korčok",190,48.71
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524361,"Drienovská Nová Ves",2,"Peter","Pellegrini",200,51.28
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524387,"Dulova Ves",1,"Ivan","Korčok",547,61.32
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524387,"Dulova Ves",2,"Peter","Pellegrini",345,38.67
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524395,"Fintice",1,"Ivan","Korčok",829,65.07
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524395,"Fintice",2,"Peter","Pellegrini",445,34.92
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524409,"Fričovce",1,"Ivan","Korčok",195,44.31
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524409,"Fričovce",2,"Peter","Pellegrini",245,55.68
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524417,"Fulianka",1,"Ivan","Korčok",151,66.81
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524417,"Fulianka",2,"Peter","Pellegrini",75,33.18
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524425,"Geraltov",1,"Ivan","Korčok",17,28.81
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524425,"Geraltov",2,"Peter","Pellegrini",42,71.18
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524433,"Gregorovce",1,"Ivan","Korčok",270,54.76
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524433,"Gregorovce",2,"Peter","Pellegrini",223,45.23
7,"Prešovský kraj",705,"Prešov",707,"Prešov",518522,"Haniska",1,"Ivan","Korčok",180,44.55
7,"Prešovský kraj",705,"Prešov",707,"Prešov",518522,"Haniska",2,"Peter","Pellegrini",224,55.44
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524450,"Hendrichovce",1,"Ivan","Korčok",65,46.42
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524450,"Hendrichovce",2,"Peter","Pellegrini",75,53.57
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524468,"Hermanovce",1,"Ivan","Korčok",233,42.67
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524468,"Hermanovce",2,"Peter","Pellegrini",313,57.32
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524476,"Hrabkov",1,"Ivan","Korčok",123,32.97
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524476,"Hrabkov",2,"Peter","Pellegrini",250,67.02
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524506,"Chmeľov",1,"Ivan","Korčok",121,34.47
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524506,"Chmeľov",2,"Peter","Pellegrini",230,65.52
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524514,"Chmeľovec",1,"Ivan","Korčok",127,50.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524514,"Chmeľovec",2,"Peter","Pellegrini",127,50.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524549,"Chmiňany",1,"Ivan","Korčok",145,55.76
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524549,"Chmiňany",2,"Peter","Pellegrini",115,44.23
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524522,"Chminianska Nová Ves",1,"Ivan","Korčok",258,39.57
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524522,"Chminianska Nová Ves",2,"Peter","Pellegrini",394,60.42
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524531,"Chminianske Jakubovany",1,"Ivan","Korčok",120,37.73
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524531,"Chminianske Jakubovany",2,"Peter","Pellegrini",198,62.26
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524581,"Janov",1,"Ivan","Korčok",81,48.79
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524581,"Janov",2,"Peter","Pellegrini",85,51.20
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524590,"Janovík",1,"Ivan","Korčok",146,55.72
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524590,"Janovík",2,"Peter","Pellegrini",116,44.27
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524620,"Kapušany",1,"Ivan","Korčok",678,60.91
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524620,"Kapušany",2,"Peter","Pellegrini",435,39.08
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524638,"Kendice",1,"Ivan","Korčok",442,55.59
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524638,"Kendice",2,"Peter","Pellegrini",353,44.40
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524646,"Klenov",1,"Ivan","Korčok",53,42.74
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524646,"Klenov",2,"Peter","Pellegrini",71,57.25
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524654,"Kojatice",1,"Ivan","Korčok",267,54.60
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524654,"Kojatice",2,"Peter","Pellegrini",222,45.39
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524662,"Kokošovce",1,"Ivan","Korčok",248,46.96
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524662,"Kokošovce",2,"Peter","Pellegrini",280,53.03
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524697,"Krížovany",1,"Ivan","Korčok",44,27.50
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524697,"Krížovany",2,"Peter","Pellegrini",116,72.50
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524701,"Kvačany",1,"Ivan","Korčok",83,48.25
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524701,"Kvačany",2,"Peter","Pellegrini",89,51.74
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524727,"Lada",1,"Ivan","Korčok",201,47.63
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524727,"Lada",2,"Peter","Pellegrini",221,52.36
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524735,"Lažany",1,"Ivan","Korčok",48,49.48
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524735,"Lažany",2,"Peter","Pellegrini",49,50.51
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524743,"Lemešany",1,"Ivan","Korčok",348,39.10
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524743,"Lemešany",2,"Peter","Pellegrini",542,60.89
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524751,"Lesíček",1,"Ivan","Korčok",47,45.63
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524751,"Lesíček",2,"Peter","Pellegrini",56,54.36
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524760,"Ličartovce",1,"Ivan","Korčok",198,41.07
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524760,"Ličartovce",2,"Peter","Pellegrini",284,58.92
7,"Prešovský kraj",705,"Prešov",707,"Prešov",559971,"Lipníky",1,"Ivan","Korčok",137,44.77
7,"Prešovský kraj",705,"Prešov",707,"Prešov",559971,"Lipníky",2,"Peter","Pellegrini",169,55.22
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524786,"Lipovce",1,"Ivan","Korčok",160,59.70
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524786,"Lipovce",2,"Peter","Pellegrini",108,40.29
7,"Prešovský kraj",705,"Prešov",707,"Prešov",518590,"Ľubotice",1,"Ivan","Korčok",1355,65.84
7,"Prešovský kraj",705,"Prešov",707,"Prešov",518590,"Ľubotice",2,"Peter","Pellegrini",703,34.15
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524794,"Ľubovec",1,"Ivan","Korčok",130,48.68
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524794,"Ľubovec",2,"Peter","Pellegrini",137,51.31
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524808,"Lúčina",1,"Ivan","Korčok",22,25.58
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524808,"Lúčina",2,"Peter","Pellegrini",64,74.41
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524832,"Malý Slivník",1,"Ivan","Korčok",110,49.54
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524832,"Malý Slivník",2,"Peter","Pellegrini",112,50.45
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524841,"Malý Šariš",1,"Ivan","Korčok",524,50.48
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524841,"Malý Šariš",2,"Peter","Pellegrini",514,49.51
7,"Prešovský kraj",705,"Prešov",707,"Prešov",556823,"Medzany",1,"Ivan","Korčok",301,57.99
7,"Prešovský kraj",705,"Prešov",707,"Prešov",556823,"Medzany",2,"Peter","Pellegrini",218,42.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524867,"Miklušovce",1,"Ivan","Korčok",91,48.14
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524867,"Miklušovce",2,"Peter","Pellegrini",98,51.85
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524883,"Mirkovce",1,"Ivan","Korčok",61,24.30
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524883,"Mirkovce",2,"Peter","Pellegrini",190,75.69
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524905,"Mošurov",1,"Ivan","Korčok",70,61.40
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524905,"Mošurov",2,"Peter","Pellegrini",44,38.59
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524913,"Nemcovce",1,"Ivan","Korčok",108,42.18
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524913,"Nemcovce",2,"Peter","Pellegrini",148,57.81
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524930,"Okružná",1,"Ivan","Korčok",120,46.87
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524930,"Okružná",2,"Peter","Pellegrini",136,53.12
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524964,"Ondrašovce",1,"Ivan","Korčok",14,35.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524964,"Ondrašovce",2,"Peter","Pellegrini",26,65.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524999,"Ovčie",1,"Ivan","Korčok",164,45.68
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524999,"Ovčie",2,"Peter","Pellegrini",195,54.31
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525014,"Petrovany",1,"Ivan","Korčok",430,51.43
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525014,"Petrovany",2,"Peter","Pellegrini",406,48.56
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525022,"Podhorany",1,"Ivan","Korčok",214,50.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525022,"Podhorany",2,"Peter","Pellegrini",214,50.00
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525031,"Podhradík",1,"Ivan","Korčok",136,61.53
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525031,"Podhradík",2,"Peter","Pellegrini",85,38.46
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524140,"Prešov",1,"Ivan","Korčok",23553,57.33
7,"Prešovský kraj",705,"Prešov",707,"Prešov",524140,"Prešov",2,"Peter","Pellegrini",17528,42.66
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525057,"Proč",1,"Ivan","Korčok",99,47.36
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525057,"Proč",2,"Peter","Pellegrini",110,52.63
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525065,"Pušovce",1,"Ivan","Korčok",141,45.63
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525065,"Pušovce",2,"Peter","Pellegrini",168,54.36
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525073,"Radatice",1,"Ivan","Korčok",194,47.20
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525073,"Radatice",2,"Peter","Pellegrini",217,52.79
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525111,"Rokycany",1,"Ivan","Korčok",99,41.25
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525111,"Rokycany",2,"Peter","Pellegrini",141,58.75
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525138,"Ruská Nová Ves",1,"Ivan","Korčok",315,52.32
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525138,"Ruská Nová Ves",2,"Peter","Pellegrini",287,47.67
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525154,"Sedlice",1,"Ivan","Korčok",221,42.01
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525154,"Sedlice",2,"Peter","Pellegrini",305,57.98
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525162,"Seniakovce",1,"Ivan","Korčok",68,63.55
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525162,"Seniakovce",2,"Peter","Pellegrini",39,36.44
7,"Prešovský kraj",705,"Prešov",707,"Prešov",559989,"Suchá Dolina",1,"Ivan","Korčok",25,23.80
7,"Prešovský kraj",705,"Prešov",707,"Prešov",559989,"Suchá Dolina",2,"Peter","Pellegrini",80,76.19
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525171,"Svinia",1,"Ivan","Korčok",295,58.53
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525171,"Svinia",2,"Peter","Pellegrini",209,41.46
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525189,"Šarišská Poruba",1,"Ivan","Korčok",106,50.47
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525189,"Šarišská Poruba",2,"Peter","Pellegrini",104,49.52
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525197,"Šarišská Trstená",1,"Ivan","Korčok",78,64.46
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525197,"Šarišská Trstená",2,"Peter","Pellegrini",43,35.53
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525201,"Šarišské Bohdanovce",1,"Ivan","Korčok",319,58.85
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525201,"Šarišské Bohdanovce",2,"Peter","Pellegrini",223,41.14
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525251,"Šindliar",1,"Ivan","Korčok",119,45.76
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525251,"Šindliar",2,"Peter","Pellegrini",141,54.23
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525260,"Široké",1,"Ivan","Korčok",619,52.77
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525260,"Široké",2,"Peter","Pellegrini",554,47.22
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525278,"Štefanovce",1,"Ivan","Korčok",34,30.35
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525278,"Štefanovce",2,"Peter","Pellegrini",78,69.64
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525286,"Teriakovce",1,"Ivan","Korčok",351,57.82
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525286,"Teriakovce",2,"Peter","Pellegrini",256,42.17
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525294,"Terňa",1,"Ivan","Korčok",254,44.25
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525294,"Terňa",2,"Peter","Pellegrini",320,55.74
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525324,"Trnkov",1,"Ivan","Korčok",94,59.87
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525324,"Trnkov",2,"Peter","Pellegrini",63,40.12
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525332,"Tuhrina",1,"Ivan","Korčok",38,33.92
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525332,"Tuhrina",2,"Peter","Pellegrini",74,66.07
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525341,"Tulčík",1,"Ivan","Korčok",346,47.01
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525341,"Tulčík",2,"Peter","Pellegrini",390,52.98
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525383,"Varhaňovce",1,"Ivan","Korčok",71,20.88
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525383,"Varhaňovce",2,"Peter","Pellegrini",269,79.11
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525391,"Veľký Slivník",1,"Ivan","Korčok",78,45.61
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525391,"Veľký Slivník",2,"Peter","Pellegrini",93,54.38
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525405,"Veľký Šariš",1,"Ivan","Korčok",1868,58.59
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525405,"Veľký Šariš",2,"Peter","Pellegrini",1320,41.40
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525413,"Víťaz",1,"Ivan","Korčok",492,51.19
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525413,"Víťaz",2,"Peter","Pellegrini",469,48.80
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525430,"Vyšná Šebastová",1,"Ivan","Korčok",362,50.27
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525430,"Vyšná Šebastová",2,"Peter","Pellegrini",358,49.72
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525448,"Záborské",1,"Ivan","Korčok",398,62.87
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525448,"Záborské",2,"Peter","Pellegrini",235,37.12
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525456,"Záhradné",1,"Ivan","Korčok",271,46.40
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525456,"Záhradné",2,"Peter","Pellegrini",313,53.59
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525472,"Zlatá Baňa",1,"Ivan","Korčok",127,56.95
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525472,"Zlatá Baňa",2,"Peter","Pellegrini",96,43.04
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525499,"Žehňa",1,"Ivan","Korčok",117,34.82
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525499,"Žehňa",2,"Peter","Pellegrini",219,65.17
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525502,"Žipov",1,"Ivan","Korčok",72,42.85
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525502,"Žipov",2,"Peter","Pellegrini",96,57.14
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525511,"Župčany",1,"Ivan","Korčok",548,51.50
7,"Prešovský kraj",705,"Prešov",707,"Prešov",525511,"Župčany",2,"Peter","Pellegrini",516,48.49
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524182,"Bajerovce",1,"Ivan","Korčok",35,23.02
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524182,"Bajerovce",2,"Peter","Pellegrini",117,76.97
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524204,"Bodovce",1,"Ivan","Korčok",65,33.16
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524204,"Bodovce",2,"Peter","Pellegrini",131,66.83
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524239,"Brezovica",1,"Ivan","Korčok",253,28.49
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524239,"Brezovica",2,"Peter","Pellegrini",635,71.50
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524247,"Brezovička",1,"Ivan","Korčok",89,38.52
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524247,"Brezovička",2,"Peter","Pellegrini",142,61.47
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524280,"Červená Voda",1,"Ivan","Korčok",121,40.74
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524280,"Červená Voda",2,"Peter","Pellegrini",176,59.25
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524298,"Červenica pri Sabinove",1,"Ivan","Korčok",157,35.84
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524298,"Červenica pri Sabinove",2,"Peter","Pellegrini",281,64.15
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524310,"Ďačov",1,"Ivan","Korčok",134,34.80
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524310,"Ďačov",2,"Peter","Pellegrini",251,65.19
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524328,"Daletice",1,"Ivan","Korčok",26,53.06
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524328,"Daletice",2,"Peter","Pellegrini",23,46.93
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524344,"Drienica",1,"Ivan","Korčok",170,35.12
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524344,"Drienica",2,"Peter","Pellegrini",314,64.87
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524379,"Dubovica",1,"Ivan","Korčok",227,30.80
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524379,"Dubovica",2,"Peter","Pellegrini",510,69.19
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524441,"Hanigovce",1,"Ivan","Korčok",21,28.00
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524441,"Hanigovce",2,"Peter","Pellegrini",54,72.00
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524492,"Hubošovce",1,"Ivan","Korčok",99,40.08
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524492,"Hubošovce",2,"Peter","Pellegrini",148,59.91
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524557,"Jakovany",1,"Ivan","Korčok",36,21.81
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524557,"Jakovany",2,"Peter","Pellegrini",129,78.18
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524565,"Jakubova Voľa",1,"Ivan","Korčok",81,40.70
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524565,"Jakubova Voľa",2,"Peter","Pellegrini",118,59.29
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524573,"Jakubovany",1,"Ivan","Korčok",194,37.59
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524573,"Jakubovany",2,"Peter","Pellegrini",322,62.40
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524603,"Jarovnice",1,"Ivan","Korčok",329,58.12
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524603,"Jarovnice",2,"Peter","Pellegrini",237,41.87
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524611,"Kamenica",1,"Ivan","Korčok",271,30.79
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524611,"Kamenica",2,"Peter","Pellegrini",609,69.20
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524671,"Krásna Lúka",1,"Ivan","Korčok",159,43.08
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524671,"Krásna Lúka",2,"Peter","Pellegrini",210,56.91
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524689,"Krivany",1,"Ivan","Korčok",187,35.15
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524689,"Krivany",2,"Peter","Pellegrini",345,64.84
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524778,"Lipany",1,"Ivan","Korčok",1049,37.96
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524778,"Lipany",2,"Peter","Pellegrini",1714,62.03
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524816,"Lúčka",1,"Ivan","Korčok",110,30.89
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524816,"Lúčka",2,"Peter","Pellegrini",246,69.10
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524824,"Ľutina",1,"Ivan","Korčok",79,31.22
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524824,"Ľutina",2,"Peter","Pellegrini",174,68.77
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524875,"Milpoš",1,"Ivan","Korčok",90,33.45
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524875,"Milpoš",2,"Peter","Pellegrini",179,66.54
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524921,"Nižný Slavkov",1,"Ivan","Korčok",106,32.12
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524921,"Nižný Slavkov",2,"Peter","Pellegrini",224,67.87
7,"Prešovský kraj",705,"Prešov",708,"Sabinov",524948,"Olejníkov",1,"Ivan","Korčok",44,30.76
