"Kód kraja","Názov kraja","Kód územného obvodu","Názov územného obvodu","Kód okresu","Názov okresu","Kód obce","Názov obce","Okrsok","Poradie na hlasovacom lístku","Meno","Priezvisko","Počet platných hlasov","Podiel platných hlasov v %"
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",7,2,"Peter","Pellegrini",199,56.69
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",8,1,"Ivan","Korčok",146,41.01
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",8,2,"Peter","Pellegrini",210,58.98
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",9,1,"Ivan","Korčok",187,43.58
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",9,2,"Peter","Pellegrini",242,56.41
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",10,1,"Ivan","Korčok",75,39.26
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503584,"Štúrovo",10,2,"Peter","Pellegrini",116,60.73
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",1,1,"Ivan","Korčok",254,37.08
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",1,2,"Peter","Pellegrini",431,62.91
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",2,1,"Ivan","Korčok",222,34.90
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",2,2,"Peter","Pellegrini",414,65.09
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",3,1,"Ivan","Korčok",120,33.80
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",3,2,"Peter","Pellegrini",235,66.19
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",4,1,"Ivan","Korčok",115,35.49
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",4,2,"Peter","Pellegrini",209,64.50
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",5,1,"Ivan","Korčok",172,34.05
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",5,2,"Peter","Pellegrini",333,65.94
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",6,1,"Ivan","Korčok",171,33.59
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",6,2,"Peter","Pellegrini",338,66.40
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",7,1,"Ivan","Korčok",179,34.62
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",7,2,"Peter","Pellegrini",338,65.37
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",8,1,"Ivan","Korčok",96,25.26
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",8,2,"Peter","Pellegrini",284,74.73
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",9,1,"Ivan","Korčok",186,32.01
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",9,2,"Peter","Pellegrini",395,67.98
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",10,1,"Ivan","Korčok",131,28.54
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503592,"Šurany",10,2,"Peter","Pellegrini",328,71.45
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503606,"Trávnica",1,1,"Ivan","Korčok",228,36.30
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503606,"Trávnica",1,2,"Peter","Pellegrini",400,63.69
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",1,1,"Ivan","Korčok",202,45.49
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",1,2,"Peter","Pellegrini",242,54.50
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",2,1,"Ivan","Korčok",207,43.76
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",2,2,"Peter","Pellegrini",266,56.23
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",3,1,"Ivan","Korčok",222,44.31
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",3,2,"Peter","Pellegrini",279,55.68
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",4,1,"Ivan","Korčok",235,45.36
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503614,"Tvrdošovce",4,2,"Peter","Pellegrini",283,54.63
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",556050,"Úľany nad Žitavou",1,1,"Ivan","Korčok",213,24.70
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",556050,"Úľany nad Žitavou",1,2,"Peter","Pellegrini",649,75.29
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503631,"Veľké Lovce",1,1,"Ivan","Korčok",124,32.20
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503631,"Veľké Lovce",1,2,"Peter","Pellegrini",261,67.79
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503631,"Veľké Lovce",2,1,"Ivan","Korčok",174,38.15
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503631,"Veľké Lovce",2,2,"Peter","Pellegrini",282,61.84
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503380,"Veľký Kýr",1,1,"Ivan","Korčok",219,50.46
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503380,"Veľký Kýr",1,2,"Peter","Pellegrini",215,49.53
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503380,"Veľký Kýr",2,1,"Ivan","Korčok",247,56.00
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503380,"Veľký Kýr",2,2,"Peter","Pellegrini",194,43.99
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503380,"Veľký Kýr",3,1,"Ivan","Korčok",228,51.58
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503380,"Veľký Kýr",3,2,"Peter","Pellegrini",214,48.41
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",556025,"Vlkas",1,1,"Ivan","Korčok",62,30.09
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",556025,"Vlkas",1,2,"Peter","Pellegrini",144,69.90
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503649,"Zemné",1,1,"Ivan","Korčok",84,24.77
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503649,"Zemné",1,2,"Peter","Pellegrini",255,75.22
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503649,"Zemné",2,1,"Ivan","Korčok",112,28.49
4,"Nitriansky kraj",404,"Nové Zámky",404,"Nové Zámky",503649,"Zemné",2,2,"Peter","Pellegrini",281,71.50
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503711,"Diakovce",1,1,"Ivan","Korčok",233,45.68
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503711,"Diakovce",1,2,"Peter","Pellegrini",277,54.31
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503711,"Diakovce",2,1,"Ivan","Korčok",177,42.24
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503711,"Diakovce",2,2,"Peter","Pellegrini",242,57.75
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503720,"Dlhá nad Váhom",1,1,"Ivan","Korčok",265,58.88
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503720,"Dlhá nad Váhom",1,2,"Peter","Pellegrini",185,41.11
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500241,"Hájske",1,1,"Ivan","Korčok",269,38.48
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500241,"Hájske",1,2,"Peter","Pellegrini",430,61.51
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",555878,"Horná Kráľová",1,1,"Ivan","Korčok",209,43.63
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",555878,"Horná Kráľová",1,2,"Peter","Pellegrini",270,56.36
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",555878,"Horná Kráľová",2,1,"Ivan","Korčok",208,45.71
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",555878,"Horná Kráľová",2,2,"Peter","Pellegrini",247,54.28
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503886,"Kráľová nad Váhom",1,1,"Ivan","Korčok",451,51.25
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503886,"Kráľová nad Váhom",1,2,"Peter","Pellegrini",429,48.75
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500739,"Močenok",1,1,"Ivan","Korčok",246,36.60
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500739,"Močenok",1,2,"Peter","Pellegrini",426,63.39
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500739,"Močenok",2,1,"Ivan","Korčok",279,42.53
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500739,"Močenok",2,2,"Peter","Pellegrini",377,57.46
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500739,"Močenok",3,1,"Ivan","Korčok",351,41.88
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",500739,"Močenok",3,2,"Peter","Pellegrini",487,58.11
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503932,"Neded",1,1,"Ivan","Korčok",89,29.27
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503932,"Neded",1,2,"Peter","Pellegrini",215,70.72
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503932,"Neded",2,1,"Ivan","Korčok",114,31.75
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503932,"Neded",2,2,"Peter","Pellegrini",245,68.24
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503932,"Neded",3,1,"Ivan","Korčok",92,27.62
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503932,"Neded",3,2,"Peter","Pellegrini",241,72.37
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503991,"Selice",1,1,"Ivan","Korčok",148,33.03
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503991,"Selice",1,2,"Peter","Pellegrini",300,66.96
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503991,"Selice",2,1,"Ivan","Korčok",58,28.57
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",503991,"Selice",2,2,"Peter","Pellegrini",145,71.42
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",1,1,"Ivan","Korčok",322,57.39
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",1,2,"Peter","Pellegrini",239,42.60
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",2,1,"Ivan","Korčok",382,58.95
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",2,2,"Peter","Pellegrini",266,41.04
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",3,1,"Ivan","Korčok",350,56.08
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",3,2,"Peter","Pellegrini",274,43.91
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",4,1,"Ivan","Korčok",411,58.38
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",4,2,"Peter","Pellegrini",293,41.61
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",5,1,"Ivan","Korčok",331,53.13
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",5,2,"Peter","Pellegrini",292,46.86
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",6,1,"Ivan","Korčok",234,50.98
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",6,2,"Peter","Pellegrini",225,49.01
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",7,1,"Ivan","Korčok",368,58.97
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",7,2,"Peter","Pellegrini",256,41.02
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",8,1,"Ivan","Korčok",301,56.15
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",8,2,"Peter","Pellegrini",235,43.84
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",9,1,"Ivan","Korčok",297,55.82
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",9,2,"Peter","Pellegrini",235,44.17
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",10,1,"Ivan","Korčok",363,57.07
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",10,2,"Peter","Pellegrini",273,42.92
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",11,1,"Ivan","Korčok",266,55.88
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",11,2,"Peter","Pellegrini",210,44.11
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",12,1,"Ivan","Korčok",428,62.39
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",12,2,"Peter","Pellegrini",258,37.60
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",13,1,"Ivan","Korčok",322,56.79
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",13,2,"Peter","Pellegrini",245,43.20
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",14,1,"Ivan","Korčok",263,50.19
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",14,2,"Peter","Pellegrini",261,49.80
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",15,1,"Ivan","Korčok",300,51.99
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",15,2,"Peter","Pellegrini",277,48.00
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",16,1,"Ivan","Korčok",402,55.52
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",16,2,"Peter","Pellegrini",322,44.47
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",17,1,"Ivan","Korčok",287,45.99
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504025,"Šaľa",17,2,"Peter","Pellegrini",337,54.00
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504068,"Tešedíkovo",1,1,"Ivan","Korčok",177,38.31
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504068,"Tešedíkovo",1,2,"Peter","Pellegrini",285,61.68
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504068,"Tešedíkovo",2,1,"Ivan","Korčok",137,38.59
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504068,"Tešedíkovo",2,2,"Peter","Pellegrini",218,61.40
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504068,"Tešedíkovo",3,1,"Ivan","Korčok",138,32.16
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504068,"Tešedíkovo",3,2,"Peter","Pellegrini",291,67.83
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504092,"Trnovec nad Váhom",1,1,"Ivan","Korčok",239,40.03
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504092,"Trnovec nad Váhom",1,2,"Peter","Pellegrini",358,59.96
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504092,"Trnovec nad Váhom",2,1,"Ivan","Korčok",278,47.60
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504092,"Trnovec nad Váhom",2,2,"Peter","Pellegrini",306,52.39
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504092,"Trnovec nad Váhom",3,1,"Ivan","Korčok",9,28.12
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504092,"Trnovec nad Váhom",3,2,"Peter","Pellegrini",23,71.87
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504165,"Vlčany",1,1,"Ivan","Korčok",140,38.88
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504165,"Vlčany",1,2,"Peter","Pellegrini",220,61.11
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504165,"Vlčany",2,1,"Ivan","Korčok",123,35.54
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504165,"Vlčany",2,2,"Peter","Pellegrini",223,64.45
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504165,"Vlčany",3,1,"Ivan","Korčok",130,37.46
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504165,"Vlčany",3,2,"Peter","Pellegrini",217,62.53
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504190,"Žihárec",1,1,"Ivan","Korčok",206,35.27
4,"Nitriansky kraj",405,"Šaľa",405,"Šaľa",504190,"Žihárec",1,2,"Peter","Pellegrini",378,64.72
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556220,"Ardanovce",1,1,"Ivan","Korčok",26,22.22
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556220,"Ardanovce",1,2,"Peter","Pellegrini",91,77.77
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542661,"Belince",1,1,"Ivan","Korčok",58,26.60
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542661,"Belince",1,2,"Peter","Pellegrini",160,73.39
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542695,"Biskupová",1,1,"Ivan","Korčok",52,37.41
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542695,"Biskupová",1,2,"Peter","Pellegrini",87,62.58
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542709,"Blesovce",1,1,"Ivan","Korčok",43,20.77
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542709,"Blesovce",1,2,"Peter","Pellegrini",164,79.22
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542717,"Bojná",1,1,"Ivan","Korčok",134,23.30
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542717,"Bojná",1,2,"Peter","Pellegrini",441,76.69
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542717,"Bojná",2,1,"Ivan","Korčok",131,25.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542717,"Bojná",2,2,"Peter","Pellegrini",393,75.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556297,"Čeľadince",1,1,"Ivan","Korčok",61,22.34
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556297,"Čeľadince",1,2,"Peter","Pellegrini",212,77.65
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542792,"Čermany",1,1,"Ivan","Korčok",62,28.44
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542792,"Čermany",1,2,"Peter","Pellegrini",156,71.55
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556262,"Dvorany nad Nitrou",1,1,"Ivan","Korčok",146,32.08
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556262,"Dvorany nad Nitrou",1,2,"Peter","Pellegrini",309,67.91
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542881,"Hajná Nová Ves",1,1,"Ivan","Korčok",30,16.12
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542881,"Hajná Nová Ves",1,2,"Peter","Pellegrini",156,83.87
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556351,"Horné Chlebany",1,1,"Ivan","Korčok",63,33.51
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556351,"Horné Chlebany",1,2,"Peter","Pellegrini",125,66.48
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542938,"Horné Obdokovce",1,1,"Ivan","Korčok",160,25.88
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542938,"Horné Obdokovce",1,2,"Peter","Pellegrini",458,74.11
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542938,"Horné Obdokovce",2,1,"Ivan","Korčok",39,26.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542938,"Horné Obdokovce",2,2,"Peter","Pellegrini",111,74.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542954,"Horné Štitáre",1,1,"Ivan","Korčok",126,36.20
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542954,"Horné Štitáre",1,2,"Peter","Pellegrini",222,63.79
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542971,"Hrušovany",1,1,"Ivan","Korčok",188,29.65
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",542971,"Hrušovany",1,2,"Peter","Pellegrini",446,70.34
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556165,"Chrabrany",1,1,"Ivan","Korčok",194,35.40
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556165,"Chrabrany",1,2,"Peter","Pellegrini",354,64.59
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556157,"Jacovce",1,1,"Ivan","Korčok",177,35.54
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556157,"Jacovce",1,2,"Peter","Pellegrini",321,64.45
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556157,"Jacovce",2,1,"Ivan","Korčok",187,37.77
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556157,"Jacovce",2,2,"Peter","Pellegrini",308,62.22
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543039,"Kamanová",1,1,"Ivan","Korčok",83,24.41
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543039,"Kamanová",1,2,"Peter","Pellegrini",257,75.58
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543063,"Koniarovce",1,1,"Ivan","Korčok",135,36.68
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543063,"Koniarovce",1,2,"Peter","Pellegrini",233,63.31
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543071,"Kovarce",1,1,"Ivan","Korčok",235,30.16
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543071,"Kovarce",1,2,"Peter","Pellegrini",544,69.83
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543101,"Krnča",1,1,"Ivan","Korčok",193,24.74
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543101,"Krnča",1,2,"Peter","Pellegrini",587,75.25
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543110,"Krtovce",1,1,"Ivan","Korčok",54,31.95
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",543110,"Krtovce",1,2,"Peter","Pellegrini",115,68.04
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556149,"Krušovce",1,1,"Ivan","Korčok",304,33.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556149,"Krušovce",1,2,"Peter","Pellegrini",617,66.99
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",581704,"Kuzmice",1,1,"Ivan","Korčok",127,31.59
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",581704,"Kuzmice",1,2,"Peter","Pellegrini",275,68.40
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505021,"Lipovník",1,1,"Ivan","Korčok",70,34.65
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505021,"Lipovník",1,2,"Peter","Pellegrini",132,65.34
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505048,"Ludanice",1,1,"Ivan","Korčok",203,28.31
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505048,"Ludanice",1,2,"Peter","Pellegrini",514,71.68
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505048,"Ludanice",2,1,"Ivan","Korčok",49,29.16
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505048,"Ludanice",2,2,"Peter","Pellegrini",119,70.83
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505064,"Lužany",1,1,"Ivan","Korčok",45,33.58
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505064,"Lužany",1,2,"Peter","Pellegrini",89,66.41
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505137,"Malé Ripňany",1,1,"Ivan","Korčok",80,24.84
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505137,"Malé Ripňany",1,2,"Peter","Pellegrini",242,75.15
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",581305,"Nemčice",1,1,"Ivan","Korčok",213,38.72
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",581305,"Nemčice",1,2,"Peter","Pellegrini",337,61.27
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505226,"Nemečky",1,1,"Ivan","Korčok",46,23.23
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505226,"Nemečky",1,2,"Peter","Pellegrini",152,76.76
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505234,"Nitrianska Blatnica",1,1,"Ivan","Korčok",204,29.73
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505234,"Nitrianska Blatnica",1,2,"Peter","Pellegrini",482,70.26
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505242,"Nitrianska Streda",1,1,"Ivan","Korčok",117,26.35
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505242,"Nitrianska Streda",1,2,"Peter","Pellegrini",327,73.64
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505251,"Norovce",1,1,"Ivan","Korčok",59,30.56
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505251,"Norovce",1,2,"Peter","Pellegrini",134,69.43
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505285,"Oponice",1,1,"Ivan","Korčok",105,22.87
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",505285,"Oponice",1,2,"Peter","Pellegrini",354,77.12
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556211,"Orešany",1,1,"Ivan","Korčok",43,25.00
4,"Nitriansky kraj",406,"Topoľčany",406,"Topoľčany",556211,"Orešany",1,2,"Peter","Pellegrini",129,75.00
