IDN4,obec,IDN2,nationality_majority,SK-2021-rate,HU-2021-rate,RMY-2021-rate,RUE-2021-rate,obec_code,víťaz,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec
517062,Malá Lehota,6,SK,95.8%,0.1%,0.0%,0.0%,517062.0,Pellegrini,0.51,0.0,0.0,13.64,21.72,1.52,2.02,2.53,0.25,57.58,0.25
517071,Močiar,6,SK,98.2%,0.0%,0.0%,0.0%,517071.0,Pellegrini,0.0,0.0,0.0,17.14,17.14,10.0,1.43,0.0,0.0,54.29,0.0
517089,Nevoľné,6,SK,98.5%,0.0%,0.0%,0.0%,517089.0,Korčok,0.0,0.0,0.0,5.83,54.85,1.94,0.49,2.43,0.0,34.47,0.0
517097,Nová Baňa,6,SK,93.3%,0.2%,0.1%,0.1%,517097.0,Korčok,0.1,1.2,0.1,11.9,40.55,1.01,2.44,3.28,0.23,39.12,0.07
517119,Ostrý Grúň,6,SK,94.6%,0.2%,0.2%,0.0%,517119.0,Pellegrini,0.0,0.0,0.0,22.56,23.68,1.88,0.75,1.5,0.38,49.25,0.0
517127,Píla (ZC),6,SK,96.8%,0.8%,0.8%,0.0%,517127.0,Pellegrini,0.0,0.0,0.0,13.46,21.15,9.62,5.77,0.0,1.92,48.08,0.0
517135,Pitelová,6,SK,96.0%,0.2%,0.0%,0.0%,517135.0,Pellegrini,0.0,0.65,0.0,11.33,34.3,2.27,1.29,0.0,0.0,50.16,0.0
517143,Podhorie (BS),6,SK,98.5%,0.3%,0.0%,0.0%,517143.0,Pellegrini,0.0,0.53,0.0,16.04,33.16,2.14,2.14,0.0,0.53,45.45,0.0
517160,Počúvadlo,6,SK,94.2%,1.2%,0.0%,0.0%,517160.0,Korčok,0.0,0.0,0.0,8.06,50.0,0.0,0.0,1.61,0.0,40.32,0.0
517178,Prenčov,6,SK,98.1%,0.5%,0.0%,0.0%,517178.0,Pellegrini,0.0,0.0,0.0,11.74,34.23,2.01,1.68,1.34,0.0,48.99,0.0
517186,Prestavlky,6,SK,97.2%,0.0%,0.9%,0.1%,517186.0,Pellegrini,0.3,0.3,0.0,15.24,24.39,0.91,3.66,0.91,0.61,53.35,0.3
517194,Prochot,6,SK,98.6%,0.4%,0.0%,0.0%,517194.0,Pellegrini,0.0,0.68,0.0,11.86,22.03,2.03,0.68,0.34,0.0,62.37,0.0
517216,Repište,6,SK,98.2%,0.4%,0.0%,0.0%,517216.0,Pellegrini,0.0,0.64,0.0,23.08,23.72,1.92,1.28,0.64,0.0,48.72,0.0
517232,Rudno nad Hronom,6,SK,93.5%,0.0%,0.2%,0.0%,517232.0,Pellegrini,0.37,2.61,0.0,17.54,34.7,1.12,2.24,1.87,0.0,39.55,0.0
517241,Sklené Teplice,6,SK,98.2%,0.3%,0.0%,0.0%,517241.0,Pellegrini,0.0,0.37,0.0,20.96,30.51,1.1,1.1,0.37,0.0,45.59,0.0
517259,Slaská,6,SK,92.2%,0.4%,0.2%,0.0%,517259.0,Pellegrini,0.0,0.0,0.0,9.64,36.95,2.01,0.4,2.41,0.0,48.59,0.0
517267,Stará Kremnička,6,SK,95.1%,0.3%,0.6%,0.0%,517267.0,Pellegrini,0.0,1.38,0.23,12.44,30.88,2.3,1.61,0.69,0.46,50.0,0.0
517283,Štiavnické Bane,6,SK,96.3%,0.1%,0.0%,0.1%,517283.0,Pellegrini,0.0,0.24,0.0,15.33,31.87,0.73,1.7,0.49,0.0,49.64,0.0
517291,Tekovská Breznica,6,SK,96.5%,0.2%,0.0%,0.0%,517291.0,Pellegrini,0.51,0.17,0.0,11.64,27.74,0.51,2.23,2.23,0.0,54.97,0.0
517305,Tekovské Nemce,4,SK,94.6%,0.2%,0.0%,0.0%,517305.0,Pellegrini,0.0,0.21,0.0,14.13,21.41,0.43,0.86,1.07,0.0,61.88,0.0
517313,Trnavá Hora,6,SK,98.5%,0.2%,0.2%,0.0%,517313.0,Pellegrini,0.17,0.85,0.0,12.35,37.73,1.52,3.05,1.69,0.17,42.47,0.0
517330,Veľká Lehota,6,SK,97.5%,0.3%,0.1%,0.0%,517330.0,Pellegrini,0.0,0.61,0.0,11.66,30.27,2.04,2.45,2.04,0.2,50.72,0.0
517348,Veľké Pole,6,SK,97.9%,0.2%,1.0%,0.0%,517348.0,Pellegrini,0.0,0.55,0.0,8.84,26.52,3.31,0.0,6.63,0.0,53.59,0.55
517356,Voznica,6,SK,97.6%,0.0%,0.0%,0.0%,517356.0,Pellegrini,0.34,0.0,0.0,14.53,29.05,0.68,3.04,2.03,0.34,50.0,0.0
517364,Vyhne,6,SK,96.0%,0.3%,0.1%,0.0%,517364.0,Pellegrini,0.19,0.19,0.38,15.65,33.4,0.38,1.91,1.53,0.0,45.8,0.57
517372,Vysoká (BS),6,SK,97.7%,0.8%,0.0%,0.0%,517372.0,Pellegrini,0.0,0.0,0.0,21.82,32.73,3.64,5.45,0.0,0.0,36.36,0.0
517381,Žarnovica,6,SK,91.0%,0.1%,0.6%,0.0%,517381.0,Pellegrini,0.25,0.82,0.04,14.07,31.02,0.82,2.39,1.65,0.08,48.75,0.12
517399,Župkov,6,SK,91.2%,0.3%,5.6%,0.0%,517399.0,Pellegrini,0.0,0.27,0.0,17.93,30.16,1.09,1.36,0.82,0.82,47.28,0.27
517402,Žilina,5,SK,92.4%,0.1%,0.1%,0.1%,517402.0,Korčok,0.04,0.84,0.05,11.18,50.64,0.44,2.31,1.68,0.08,32.67,0.06
517429,Belá (ZA),5,SK,97.3%,0.0%,0.0%,0.0%,517429.0,Pellegrini,0.14,1.65,0.07,15.52,28.16,0.27,1.99,1.92,0.07,50.21,0.0
517461,Bytča,5,SK,94.2%,0.0%,0.0%,0.0%,517461.0,Pellegrini,0.12,0.9,0.04,12.86,37.15,0.93,2.22,1.62,0.14,43.85,0.18
517470,Čičmany,5,SK,100.0%,0.0%,0.0%,0.0%,517470.0,Pellegrini,0.0,0.0,0.0,15.93,33.63,0.88,0.88,0.0,0.0,48.67,0.0
517488,Divina,5,SK,98.9%,0.0%,0.0%,0.0%,517488.0,Pellegrini,0.19,0.74,0.0,13.48,27.32,0.46,2.42,1.21,0.37,53.72,0.09
517496,Divinka,5,SK,96.6%,0.0%,0.0%,0.0%,517496.0,Pellegrini,0.21,0.85,0.0,15.38,30.13,0.0,2.78,0.64,0.0,50.0,0.0
517500,Dlhé Pole,5,SK,97.9%,0.1%,0.1%,0.0%,517500.0,Pellegrini,0.0,0.95,0.0,14.72,27.76,0.32,2.52,2.21,0.11,51.42,0.0
517518,Dolná Tižina,5,SK,99.0%,0.0%,0.0%,0.0%,517518.0,Pellegrini,0.16,1.13,0.0,11.29,37.58,0.48,2.42,1.61,0.16,44.84,0.32
517526,Dolný Hričov,5,SK,96.4%,0.0%,0.1%,0.1%,517526.0,Pellegrini,0.0,0.54,0.13,11.91,35.74,0.8,3.21,1.2,0.13,46.18,0.13
517542,Fačkov,5,SK,98.8%,0.0%,0.0%,0.0%,517542.0,Pellegrini,0.0,0.29,0.0,17.65,21.47,0.0,1.18,1.18,0.88,57.06,0.29
517551,Gbeľany,5,SK,97.4%,0.1%,0.0%,0.0%,517551.0,Korčok,0.0,0.53,0.0,14.47,46.84,0.0,0.92,1.97,0.26,35.0,0.0
517577,Hôrky,5,SK,98.0%,0.0%,0.0%,0.0%,517577.0,Korčok,0.0,0.83,0.21,9.73,57.97,0.21,1.86,1.86,0.41,26.71,0.21
517593,Horný Hričov,5,SK,99.2%,0.0%,0.0%,0.0%,517593.0,Pellegrini,0.22,0.0,0.0,18.22,37.96,0.22,2.6,1.52,0.0,38.83,0.43
517623,Hvozdnica,5,SK,97.6%,0.0%,0.0%,0.0%,517623.0,Pellegrini,0.19,1.55,0.0,17.25,29.07,0.39,0.78,4.07,0.0,46.51,0.19
517631,Jablonové (BY),5,SK,98.6%,0.0%,0.0%,0.0%,517631.0,Pellegrini,0.0,0.79,0.0,11.84,25.26,1.05,2.11,1.58,0.26,57.11,0.0
517640,Jasenové,5,SK,96.6%,0.2%,0.0%,0.0%,517640.0,Pellegrini,0.0,1.12,0.0,18.73,25.84,1.5,2.25,0.75,0.0,49.44,0.37
517658,Kamenná Poruba (ZA),5,SK,99.0%,0.0%,0.0%,0.0%,517658.0,Pellegrini,0.22,0.77,0.11,15.13,31.47,0.66,2.41,1.43,0.0,47.81,0.0
517674,Kolárovice,5,SK,99.0%,0.1%,0.0%,0.0%,517674.0,Pellegrini,0.0,0.52,0.0,15.47,21.72,1.3,1.04,1.04,0.26,58.52,0.13
517682,Konská (ZA),5,SK,98.6%,0.1%,0.0%,0.1%,517682.0,Korčok,0.0,1.46,0.0,14.22,40.22,0.85,2.31,0.85,0.12,39.98,0.0
517691,Kotešová,5,SK,98.4%,0.4%,0.0%,0.0%,517691.0,Pellegrini,0.1,1.08,0.2,14.93,32.42,0.98,1.57,1.08,0.1,47.54,0.0
517704,Kotrčiná Lúčka,5,SK,99.6%,0.0%,0.0%,0.0%,517704.0,Korčok,0.0,0.62,0.0,16.2,46.73,1.25,2.18,1.25,0.31,31.46,0.0
517712,Krasňany,5,SK,93.6%,0.1%,0.0%,0.1%,517712.0,Pellegrini,0.14,0.72,0.0,16.81,35.8,0.29,3.04,1.45,0.29,41.45,0.0
517721,Kunerad,5,SK,99.0%,0.0%,0.0%,0.0%,517721.0,Pellegrini,0.18,0.18,0.0,11.9,38.28,0.37,2.93,1.65,0.18,44.32,0.0
517739,Lietava,5,SK,98.4%,0.1%,0.1%,0.0%,517739.0,Pellegrini,0.12,0.61,0.0,13.99,40.27,0.61,1.7,0.36,0.24,42.09,0.0
517755,Lietavská Svinná-Babkov,5,SK,95.3%,0.0%,0.0%,0.1%,517755.0,Pellegrini,0.0,0.98,0.0,13.5,36.56,0.86,2.33,1.6,0.0,44.05,0.12
517763,Lutiše,5,SK,98.9%,0.1%,0.0%,0.0%,517763.0,Pellegrini,0.0,0.27,0.0,9.59,26.85,0.27,0.82,1.64,0.27,60.27,0.0
517771,Lysica,5,SK,97.8%,0.0%,0.0%,0.0%,517771.0,Pellegrini,0.0,0.71,0.0,11.88,25.65,0.24,1.9,1.9,0.0,57.48,0.24
517780,Malá Čierna,5,SK,97.6%,0.0%,0.3%,0.0%,517780.0,Pellegrini,0.0,0.58,0.0,15.03,28.9,0.0,3.47,1.73,0.0,50.29,0.0
517798,Maršová-Rašov,5,SK,95.4%,0.0%,0.0%,0.0%,517798.0,Pellegrini,0.0,0.9,0.0,14.61,30.79,0.9,2.02,3.15,0.45,47.19,0.0
517801,Mojš,5,SK,96.1%,0.1%,0.0%,0.0%,517801.0,Korčok,0.0,0.3,0.0,11.24,53.11,0.3,2.66,1.92,0.15,30.33,0.0
517828,Nededza,5,SK,97.6%,0.0%,0.0%,0.0%,517828.0,Pellegrini,0.0,1.11,0.0,10.91,39.0,0.74,1.11,2.77,0.18,44.18,0.0
517861,Petrovice,5,SK,96.2%,0.1%,0.0%,0.0%,517861.0,Pellegrini,0.0,0.77,0.13,15.72,24.61,0.64,1.93,1.29,0.0,54.9,0.0
517879,Podhorie (ZA),5,SK,98.2%,0.5%,0.0%,0.0%,517879.0,Pellegrini,0.2,1.6,0.0,13.43,37.68,0.6,1.6,3.01,0.0,41.88,0.0
517895,Predmier,5,SK,94.5%,0.0%,0.0%,0.1%,517895.0,Korčok,0.0,1.17,0.0,10.36,44.67,0.58,2.92,2.77,0.15,37.23,0.15
517917,Rajec,5,SK,94.2%,0.1%,0.0%,0.0%,517917.0,Pellegrini,0.15,1.32,0.0,12.74,37.99,0.9,2.22,1.77,0.23,42.62,0.08
517925,Rajecká Lesná,5,SK,99.2%,0.0%,0.0%,0.0%,517925.0,Pellegrini,0.0,0.83,0.0,12.23,31.57,0.17,0.99,1.65,0.33,52.23,0.0
517933,Rajecké Teplice,5,SK,96.2%,0.1%,0.0%,0.0%,517933.0,Korčok,0.0,1.12,0.0,11.59,44.74,0.31,3.12,2.93,0.0,36.14,0.06
517941,Rosina,5,SK,96.9%,0.1%,0.0%,0.0%,517941.0,Korčok,0.11,0.51,0.0,10.45,45.57,0.23,1.83,1.37,0.06,39.75,0.11
517950,Stráňavy,5,SK,96.2%,0.2%,0.0%,0.0%,517950.0,Pellegrini,0.2,0.2,0.0,16.03,32.96,0.6,1.71,1.21,0.3,46.27,0.5
517968,Stránske,5,SK,97.5%,0.2%,0.0%,0.0%,517968.0,Korčok,0.0,0.86,0.0,15.63,43.25,0.64,2.14,1.71,0.0,35.76,0.0
517976,Stráža,5,SK,98.7%,0.0%,0.0%,0.0%,517976.0,Pellegrini,0.0,0.99,0.0,23.1,24.09,0.0,0.66,1.32,0.0,49.83,0.0
517984,Strečno,5,SK,96.9%,0.0%,0.0%,0.0%,517984.0,Pellegrini,0.08,0.56,0.0,11.32,41.57,0.16,2.09,1.69,0.24,42.3,0.0
517992,Súľov-Hradná,5,SK,96.9%,0.1%,0.0%,0.0%,517992.0,Pellegrini,0.0,0.95,0.0,11.45,38.36,0.19,1.72,0.95,0.76,45.61,0.0
518000,Svederník,5,SK,97.8%,0.1%,0.1%,0.0%,518000.0,Korčok,0.0,0.91,0.0,9.31,53.43,0.39,1.29,2.46,0.26,31.82,0.13
518018,Štiavnik,5,SK,96.6%,0.0%,0.0%,0.0%,518018.0,Pellegrini,0.19,0.95,0.0,16.77,25.54,0.82,1.58,3.85,0.13,50.13,0.06
518034,Teplička nad Váhom,5,SK,96.6%,0.1%,0.0%,0.0%,518034.0,Korčok,0.1,0.77,0.0,11.87,50.12,0.58,1.88,2.07,0.19,32.42,0.0
518042,Terchová,5,SK,95.2%,0.1%,0.0%,0.0%,518042.0,Pellegrini,0.06,0.4,0.06,11.15,36.99,1.09,1.43,1.2,0.17,47.28,0.17
518051,Turie,5,SK,96.6%,0.0%,0.0%,0.0%,518051.0,Pellegrini,0.0,0.83,0.09,14.66,34.32,0.93,2.5,3.15,0.0,43.51,0.0
518069,Varín,5,SK,97.7%,0.1%,0.0%,0.1%,518069.0,Pellegrini,0.05,0.93,0.16,14.32,38.13,0.38,2.56,2.4,0.22,40.69,0.16
518077,Veľká Čierna,5,SK,97.5%,0.0%,0.0%,0.0%,518077.0,Pellegrini,0.55,2.73,0.0,19.67,25.14,0.55,1.64,0.55,0.55,48.63,0.0
518085,Veľké Rovné,5,SK,95.9%,0.0%,0.0%,0.1%,518085.0,Pellegrini,0.18,0.48,0.06,12.85,26.19,0.48,1.38,0.84,0.18,57.18,0.18
518093,Višňové (ZA),5,SK,94.9%,0.0%,0.0%,0.1%,518093.0,Pellegrini,0.13,0.6,0.0,11.66,36.91,0.4,1.19,1.66,0.0,47.45,0.0
518107,Hosťovce (KS) - Bódvavendégi,8,HU,40.1%,57.9%,0.0%,0.0%,518107.0,Forró,1.19,1.19,46.43,7.14,20.24,0.0,0.0,2.38,0.0,21.43,0.0
518115,Slančík,8,SK,95.5%,0.5%,0.0%,0.0%,518115.0,Korčok,0.0,4.21,0.0,10.53,42.11,2.11,1.05,3.16,0.0,36.84,0.0
518123,Háj (KS) - Áj,8,HU,23.4%,71.0%,0.0%,0.0%,518123.0,Forró,0.0,0.0,37.27,4.55,31.82,1.82,0.0,4.55,0.0,20.0,0.0
518131,Zbyňov,5,SK,98.2%,0.0%,0.0%,0.0%,518131.0,Pellegrini,0.24,0.48,0.0,18.05,32.3,0.71,1.9,0.71,0.0,45.61,0.0
518140,Nižná Hutka,8,SK,97.6%,1.0%,0.0%,0.2%,518140.0,Pellegrini,0.0,0.0,0.67,18.33,37.33,1.33,2.0,1.67,0.33,38.33,0.0
518158,Zvolen,6,SK,89.2%,0.4%,0.3%,0.1%,518158.0,Korčok,0.05,0.57,0.07,10.4,45.77,0.55,2.73,1.51,0.06,38.2,0.09
518166,Babiná,6,SK,96.8%,0.0%,0.2%,0.2%,518166.0,Pellegrini,0.42,0.42,0.0,12.55,41.0,0.42,2.51,0.42,0.0,41.84,0.42
518174,Bacúrov,6,SK,98.1%,0.6%,0.0%,0.0%,518174.0,Korčok,0.0,0.0,0.0,16.48,46.15,4.4,4.4,2.2,0.0,25.27,1.1
518191,Breziny,6,SK,92.5%,0.0%,1.3%,0.0%,518191.0,Pellegrini,0.0,0.73,0.0,19.71,25.55,2.92,2.19,0.0,0.0,48.91,0.0
518204,Budča,6,SK,97.0%,0.3%,0.7%,0.0%,518204.0,Korčok,0.0,0.87,0.0,11.52,46.6,0.52,0.87,1.92,0.0,37.7,0.0
518212,Bzovík,6,SK,95.8%,0.2%,3.2%,0.0%,518212.0,Pellegrini,0.23,1.58,0.45,12.64,36.79,1.35,1.58,1.35,0.45,43.57,0.0
518221,Bzovská Lehôtka,6,SK,96.2%,0.0%,0.0%,0.0%,518221.0,Korčok,0.0,0.0,0.0,11.76,43.14,1.96,0.0,0.0,0.0,43.14,0.0
518239,Cerovo,6,SK,97.6%,0.2%,0.0%,0.0%,518239.0,Pellegrini,0.0,0.0,0.0,23.5,10.5,5.5,2.5,3.0,0.0,55.0,0.0
518247,Čabradský Vrbovok,6,SK,97.0%,0.0%,0.9%,0.0%,518247.0,Pellegrini,0.0,0.0,0.0,15.04,27.43,4.42,0.88,0.88,0.0,51.33,0.0
518255,Čekovce,6,SK,91.8%,0.0%,4.0%,0.0%,518255.0,Pellegrini,0.68,0.68,0.0,14.38,26.03,2.74,0.0,2.74,0.0,52.05,0.68
518263,Detva,6,SK,93.2%,0.2%,0.9%,0.0%,518263.0,Pellegrini,0.08,0.52,0.05,12.68,31.19,0.67,2.01,1.47,0.03,51.17,0.12
518271,Detvianska Huta,6,SK,97.9%,0.0%,0.2%,0.0%,518271.0,Pellegrini,0.0,0.81,0.27,11.29,27.69,1.88,2.96,4.3,0.27,50.54,0.0
518280,Devičie,6,SK,98.7%,0.0%,0.0%,0.0%,518280.0,Pellegrini,0.0,0.72,0.0,19.57,29.71,2.9,0.72,1.45,0.0,44.93,0.0
518298,Dobrá Niva,6,SK,98.1%,0.0%,0.0%,0.0%,518298.0,Pellegrini,0.11,0.65,0.0,10.34,40.84,0.65,3.02,0.86,0.0,43.32,0.22
518301,Dolné Mladonice,6,SK,100.0%,0.0%,0.0%,0.0%,518301.0,Pellegrini,0.0,0.0,0.0,5.88,20.59,1.47,0.0,1.47,0.0,70.59,0.0
518310,Dolný Badín,6,SK,99.2%,0.0%,0.4%,0.0%,518310.0,Pellegrini,0.0,3.23,0.0,11.29,37.9,0.0,2.42,0.81,0.0,44.35,0.0
518336,Domaníky,6,SK,96.2%,0.0%,2.8%,0.0%,518336.0,Pellegrini,0.0,1.35,0.0,21.62,27.03,0.0,0.0,12.16,1.35,36.49,0.0
518344,Drážovce,6,SK,94.1%,0.8%,3.4%,0.0%,518344.0,Pellegrini,3.51,0.0,1.75,24.56,8.77,5.26,0.0,3.51,0.0,49.12,3.51
518352,Drienovo,6,SK,100.0%,0.0%,0.0%,0.0%,518352.0,Korčok,0.0,0.0,0.0,20.31,42.19,1.56,0.0,0.0,0.0,35.94,0.0
518361,Dubové (ZV),6,SK,96.3%,0.0%,0.3%,0.0%,518361.0,Pellegrini,0.0,0.56,0.0,21.79,28.49,1.12,1.12,0.0,0.0,46.37,0.56
518379,Dúbravy,6,SK,97.3%,0.0%,0.5%,0.0%,518379.0,Pellegrini,0.22,0.44,0.0,11.04,23.62,0.66,2.43,0.66,0.0,60.93,0.0
518387,Dudince,6,SK,92.6%,3.0%,0.0%,0.1%,518387.0,Pellegrini,0.2,0.68,0.59,8.7,39.59,0.1,2.54,1.56,0.2,45.85,0.0
518409,Hontianske Moravce,6,SK,89.0%,0.9%,0.0%,0.3%,518409.0,Pellegrini,0.31,1.25,0.31,19.38,26.56,1.56,3.44,2.19,0.0,44.69,0.31
518417,Hontianske Nemce,6,SK,94.9%,0.0%,1.0%,0.0%,518417.0,Pellegrini,0.0,0.16,0.32,13.85,32.53,1.93,1.61,1.13,0.16,48.15,0.16
518425,Hontianske Tesáre,6,SK,94.8%,0.0%,0.7%,0.0%,518425.0,Pellegrini,0.0,0.37,1.49,17.91,33.96,0.75,0.75,2.24,0.0,42.16,0.37
518433,Horné Mladonice,6,SK,88.7%,0.5%,10.2%,0.0%,518433.0,Pellegrini,0.0,0.0,0.0,10.71,30.95,3.57,3.57,1.19,0.0,50.0,0.0
518441,Horný Badín,6,SK,98.3%,0.6%,0.0%,0.0%,518441.0,Pellegrini,0.0,1.25,0.0,17.5,32.5,1.25,3.75,3.75,0.0,40.0,0.0
518450,Horný Tisovník,6,SK,97.1%,0.0%,0.0%,0.0%,518450.0,Pellegrini,0.0,0.0,0.0,10.58,22.12,4.81,2.88,3.85,0.0,55.77,0.0
518468,Hriňová,6,SK,94.4%,0.1%,0.0%,0.0%,518468.0,Pellegrini,0.09,0.41,0.09,12.9,22.47,0.22,1.53,1.22,0.19,60.69,0.19
518476,Hronská Breznica,6,SK,93.0%,1.2%,0.0%,0.0%,518476.0,Pellegrini,0.0,0.0,0.0,11.43,21.9,0.95,2.86,0.95,0.0,61.9,0.0
518484,Jalšovík,6,SK,96.8%,0.0%,1.6%,0.0%,518484.0,Korčok,0.0,2.17,0.0,11.96,43.48,1.09,0.0,2.17,0.0,39.13,0.0
518492,Klokoč,6,SK,97.7%,0.0%,0.0%,0.0%,518492.0,Pellegrini,0.0,0.0,0.0,14.17,21.46,0.81,0.81,1.62,0.0,61.13,0.0
518506,Kováčová (ZV),6,SK,96.0%,0.2%,0.0%,0.1%,518506.0,Korčok,0.0,0.52,0.21,10.56,49.69,0.62,3.42,1.14,0.0,33.75,0.1
518514,Kozí Vrbovok,6,SK,100.0%,0.0%,0.0%,0.0%,518514.0,Pellegrini,1.49,2.99,0.0,7.46,20.9,5.97,2.99,2.99,0.0,55.22,0.0
518522,Haniska (PO),7,SK,93.5%,0.1%,0.0%,0.3%,518522.0,Pellegrini,0.0,1.14,0.0,15.62,37.78,1.42,1.99,1.7,0.28,40.06,0.0
518531,Kráľovce-Krnišov,6,SK,92.4%,0.0%,6.9%,0.0%,518531.0,Pellegrini,0.0,1.18,0.0,15.29,25.88,3.53,0.0,4.71,0.0,49.41,0.0
518549,Kriváň,6,SK,98.3%,0.1%,0.0%,0.0%,518549.0,Pellegrini,0.0,1.0,0.11,13.35,28.25,0.33,2.34,2.22,0.0,51.84,0.56
518557,Krupina,6,SK,94.1%,0.3%,0.4%,0.0%,518557.0,Pellegrini,0.22,0.67,0.0,15.47,35.71,0.92,2.1,1.53,0.13,43.18,0.06
518565,Lackov,6,SK,97.9%,1.1%,0.0%,0.0%,518565.0,Pellegrini,0.0,0.0,0.0,10.2,30.61,8.16,0.0,0.0,0.0,51.02,0.0
518573,Ladzany,6,SK,94.2%,0.0%,2.7%,0.0%,518573.0,Pellegrini,0.0,0.71,0.0,20.57,13.48,2.13,0.0,1.42,0.0,61.7,0.0
518581,Lešť (vojenský obvod),6,SK,90.3%,0.0%,0.0%,0.0%,518581.0,Korčok,0.0,2.04,2.04,16.33,40.82,2.04,0.0,6.12,0.0,30.61,0.0
518590,Ľubotice,7,SK,92.9%,0.1%,0.0%,1.2%,518590.0,Korčok,0.0,2.15,0.05,9.35,60.29,0.16,2.9,2.63,0.05,22.35,0.05
518603,Lišov,6,SK,89.9%,0.0%,3.7%,0.0%,518603.0,Pellegrini,0.0,1.33,1.33,34.67,17.33,2.67,0.0,1.33,0.0,41.33,0.0
518611,Litava,6,SK,98.3%,0.0%,1.1%,0.0%,518611.0,Pellegrini,0.53,0.53,0.0,17.89,11.58,2.63,1.05,3.16,0.0,62.11,0.53
518620,Ratkovce,2,SK,97.1%,0.3%,0.0%,0.0%,518620.0,Pellegrini,1.11,2.22,0.0,15.0,33.89,2.22,1.11,3.33,0.0,40.56,0.56
518638,Valaškovce (vojenský obvod),7,SK,,,,,,,,,,,,,,,,,
518646,Medovarce,6,SK,98.6%,0.5%,0.0%,0.0%,518646.0,Pellegrini,0.0,0.0,0.0,22.81,21.05,1.75,0.0,5.26,0.0,49.12,0.0
518654,Michalková,6,SK,94.6%,0.0%,0.0%,0.0%,518654.0,Pellegrini,0.0,0.0,0.0,8.57,31.43,5.71,2.86,0.0,0.0,51.43,0.0
518662,Očová,6,SK,96.2%,0.2%,0.3%,0.1%,518662.0,Pellegrini,0.26,0.44,0.17,15.49,29.48,0.44,2.45,0.52,3.59,47.07,0.09
518671,Ostrá Lúka,6,SK,94.8%,0.0%,0.0%,0.3%,518671.0,Pellegrini,0.0,0.0,0.6,20.36,29.94,1.8,4.19,2.4,0.0,40.12,0.6
518689,Pliešovce,6,SK,94.5%,0.3%,0.0%,0.1%,518689.0,Pellegrini,0.0,0.7,0.1,13.55,31.57,1.89,1.69,1.49,0.0,48.8,0.2
518697,Podzámčok,6,SK,98.5%,0.2%,0.0%,0.0%,518697.0,Korčok,0.34,1.72,0.0,13.4,46.05,0.0,2.41,1.03,0.0,35.05,0.0
518701,Rykynčice,6,SK,95.8%,0.4%,0.4%,0.0%,518701.0,Pellegrini,0.0,0.0,0.0,15.29,33.76,2.55,1.27,1.27,0.0,45.86,0.0
518719,Čimhová,5,SK,99.6%,0.0%,0.0%,0.0%,518719.0,Korčok,0.33,3.33,0.0,15.0,36.0,2.0,2.0,4.67,0.67,36.0,0.0
518727,Sása (ZV),6,SK,96.3%,0.3%,0.0%,0.0%,518727.0,Pellegrini,0.26,1.04,0.0,14.51,32.64,1.81,1.55,3.89,0.0,44.3,0.0
518735,Sebechleby,6,SK,98.0%,0.1%,0.1%,0.0%,518735.0,Korčok,0.0,0.88,0.0,12.31,45.71,2.2,1.32,3.08,0.44,34.07,0.0
518743,Selce (KA),6,SK,96.8%,3.2%,0.0%,0.0%,518743.0,Pellegrini,0.0,0.0,0.0,11.54,15.38,3.85,0.0,0.0,0.0,69.23,0.0
518751,Senohrad,6,SK,95.6%,0.0%,0.1%,0.0%,518751.0,Pellegrini,0.0,0.28,0.0,16.34,24.51,1.69,3.1,0.28,0.28,53.52,0.0
518760,Sielnica,6,SK,96.5%,0.1%,1.6%,0.0%,518760.0,Korčok,0.18,0.9,0.0,10.25,44.06,1.62,1.08,0.72,0.0,41.19,0.0
518794,Slatinské Lazy,6,SK,95.9%,0.2%,0.2%,0.0%,518794.0,Pellegrini,0.0,0.0,0.0,17.13,37.05,0.0,1.99,1.59,0.0,42.23,0.0
518808,Sliač,6,SK,95.5%,0.4%,0.0%,0.1%,518808.0,Korčok,0.04,0.96,0.16,10.7,49.46,0.36,2.81,1.32,6.49,27.62,0.08
518816,Stará Huta,6,SK,95.0%,0.0%,0.0%,0.0%,518816.0,Pellegrini,0.0,0.0,0.0,13.55,32.26,2.58,0.65,0.65,0.0,50.32,0.0
518824,Stožok,6,SK,96.7%,0.1%,0.1%,0.1%,518824.0,Pellegrini,0.18,0.0,0.18,17.59,32.32,0.36,2.15,0.54,0.36,46.32,0.0
518832,Sudince,6,SK,100.0%,0.0%,0.0%,0.0%,518832.0,Pellegrini,0.0,0.0,0.0,6.06,9.09,0.0,3.03,9.09,0.0,72.73,0.0
518841,Súdovce,6,SK,92.8%,0.5%,2.4%,0.0%,518841.0,Pellegrini,0.0,1.67,0.0,28.33,13.33,0.0,0.0,1.67,0.0,55.0,0.0
518867,Terany,6,SK,94.7%,0.5%,0.2%,0.0%,518867.0,Pellegrini,0.0,1.63,0.41,11.79,20.73,2.03,1.22,2.44,0.0,59.76,0.0
518875,Tŕnie,6,SK,96.3%,0.5%,0.0%,0.5%,518875.0,Korčok,0.0,3.02,0.0,14.57,43.22,1.51,5.03,4.52,0.0,28.14,0.0
518883,Trpín,6,SK,94.4%,0.0%,0.0%,0.0%,518883.0,Korčok,0.0,0.0,0.0,22.58,41.94,0.0,0.0,0.0,0.0,35.48,0.0
