obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,Víťazný kandidát
525731,2.08,2.08,45.83,0.0,47.92,0.0,0.0,0.0,0.0,2.08,0.0,Korčok
525740,2.9,0.0,33.33,0.0,52.17,1.45,2.9,0.0,5.8,1.45,0.0,Korčok
525758,7.14,0.0,35.71,0.0,39.29,0.0,3.57,0.0,7.14,0.0,7.14,Korčok
525766,2.59,0.0,11.21,0.0,82.76,0.86,0.0,0.0,2.59,0.0,0.0,Korčok
525774,6.52,0.0,47.83,0.0,43.48,2.17,0.0,0.0,0.0,0.0,0.0,Forró
525782,0.0,0.0,62.82,2.56,26.92,1.28,1.28,0.0,3.85,0.0,1.28,Forró
525791,0.92,0.92,15.69,1.23,80.31,0.0,0.0,0.31,0.0,0.62,0.0,Korčok
525812,3.41,1.14,14.77,1.14,67.05,4.55,4.55,0.0,2.27,1.14,0.0,Korčok
525821,0.0,0.0,26.67,0.0,40.0,0.0,13.33,0.0,20.0,0.0,0.0,Korčok
525839,6.67,4.44,8.89,0.0,73.33,4.44,2.22,0.0,0.0,0.0,0.0,Korčok
525847,0.0,4.76,23.81,0.0,66.67,4.76,0.0,0.0,0.0,0.0,0.0,Korčok
525855,0.0,0.0,35.29,5.88,58.82,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
525863,2.56,0.0,37.18,0.0,55.13,2.56,0.0,0.0,2.56,0.0,0.0,Korčok
525871,1.35,0.0,22.91,0.0,70.35,1.08,1.62,0.0,2.43,0.0,0.27,Korčok
525898,1.35,0.0,18.92,1.35,74.32,1.35,0.0,0.0,1.35,1.35,0.0,Korčok
525901,2.59,0.0,4.15,0.0,91.71,0.0,0.52,0.0,0.52,0.0,0.52,Korčok
525910,0.0,0.0,44.93,0.0,46.38,0.0,1.45,0.0,7.25,0.0,0.0,Korčok
525928,2.21,0.0,13.81,0.55,79.01,3.31,0.0,0.0,0.0,1.1,0.0,Korčok
525936,4.35,0.0,47.83,0.0,30.43,8.7,0.0,0.0,8.7,0.0,0.0,Forró
525944,3.92,0.0,23.53,0.0,72.55,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
525952,36.84,0.0,31.58,0.0,26.32,5.26,0.0,0.0,0.0,0.0,0.0,Danko
525961,0.0,0.0,60.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,Forró
525987,6.13,0.61,31.9,0.0,57.67,1.84,0.0,0.61,1.23,0.0,0.0,Korčok
525995,7.8,0.98,18.54,0.98,70.24,0.49,0.0,0.0,0.49,0.0,0.49,Korčok
526002,0.0,0.0,69.01,0.0,26.76,2.82,0.0,0.0,1.41,0.0,0.0,Forró
526011,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526029,9.09,0.0,27.27,0.0,54.55,9.09,0.0,0.0,0.0,0.0,0.0,Korčok
526037,1.92,0.0,3.85,0.0,94.23,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526045,6.61,0.83,24.79,1.65,61.98,2.48,0.83,0.0,0.83,0.0,0.0,Korčok
526053,3.7,2.47,17.28,0.0,74.07,2.47,0.0,0.0,0.0,0.0,0.0,Korčok
526061,1.72,0.0,56.9,0.0,37.93,3.45,0.0,0.0,0.0,0.0,0.0,Forró
526070,0.0,0.0,1.37,0.0,98.63,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526088,33.33,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,Danko
526096,1.17,0.0,37.11,0.0,55.47,1.17,1.56,0.0,3.52,0.0,0.0,Korčok
526100,15.38,0.0,30.77,0.0,53.85,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526118,0.0,5.0,20.0,0.0,70.0,2.5,0.0,2.5,0.0,0.0,0.0,Korčok
526126,1.69,0.0,50.85,0.0,45.76,1.69,0.0,0.0,0.0,0.0,0.0,Forró
526134,10.91,0.0,28.18,0.0,60.91,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526142,0.92,0.69,44.99,0.38,50.19,1.76,0.31,0.08,0.38,0.08,0.23,Korčok
526151,0.0,0.0,43.64,1.82,54.55,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526177,4.17,2.08,18.75,0.0,64.58,6.25,0.0,0.0,2.08,2.08,0.0,Korčok
526185,3.03,9.09,7.58,0.0,77.27,1.52,0.0,0.0,1.52,0.0,0.0,Korčok
526193,0.0,7.41,3.7,0.0,88.89,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526207,0.0,1.56,51.56,0.0,42.19,3.12,0.0,0.0,0.0,1.56,0.0,Forró
526215,2.68,0.0,33.04,0.0,58.04,2.68,1.79,0.0,1.79,0.0,0.0,Korčok
526223,31.82,0.0,22.73,4.55,27.27,0.0,4.55,0.0,9.09,0.0,0.0,Danko
526231,0.0,0.0,61.54,0.0,30.77,0.0,0.0,0.0,7.69,0.0,0.0,Forró
526240,0.0,0.0,60.87,0.0,8.7,0.0,13.04,0.0,17.39,0.0,0.0,Forró
526258,5.41,0.68,7.43,0.68,84.46,1.35,0.0,0.0,0.0,0.0,0.0,Korčok
526266,2.08,2.08,18.75,0.0,66.67,2.08,8.33,0.0,0.0,0.0,0.0,Korčok
526274,0.0,0.0,20.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526282,4.45,0.4,14.17,0.81,78.14,2.02,0.0,0.0,0.0,0.0,0.0,Korčok
526291,0.0,0.0,77.27,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526304,10.64,0.0,0.0,0.0,80.85,0.0,6.38,0.0,0.0,0.0,2.13,Korčok
526312,3.61,0.0,27.71,0.0,60.84,6.63,0.0,0.6,0.6,0.0,0.0,Korčok
526321,4.76,4.76,2.38,0.0,78.57,9.52,0.0,0.0,0.0,0.0,0.0,Korčok
526339,1.54,0.0,78.46,0.0,16.92,3.08,0.0,0.0,0.0,0.0,0.0,Forró
526347,0.0,0.0,67.44,0.0,27.91,2.33,0.0,0.0,0.0,0.0,2.33,Forró
526355,1.13,0.16,62.89,0.29,32.71,1.48,0.12,0.08,0.49,0.35,0.27,Forró
526363,2.24,1.49,20.9,2.99,70.9,0.0,0.0,0.0,0.75,0.75,0.0,Korčok
526371,0.0,0.0,54.55,0.0,45.45,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526380,0.0,0.0,30.77,0.0,69.23,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526398,0.93,0.0,23.15,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.93,Korčok
526401,2.35,0.0,15.29,1.18,81.18,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526410,0.0,0.0,14.29,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526428,2.7,0.0,40.54,2.7,54.05,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526436,0.4,0.2,2.19,0.0,96.62,0.2,0.2,0.0,0.0,0.0,0.2,Korčok
526444,5.26,0.0,54.39,0.0,40.35,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526452,2.63,0.0,21.05,2.63,71.05,0.0,1.32,0.0,0.0,0.0,1.32,Korčok
526461,0.5,0.0,4.46,0.5,92.57,0.5,0.5,0.5,0.5,0.0,0.0,Korčok
526479,2.74,0.0,32.88,0.0,60.27,4.11,0.0,0.0,0.0,0.0,0.0,Korčok
526487,4.67,0.0,28.97,0.93,63.55,0.93,0.0,0.0,0.93,0.0,0.0,Korčok
526495,7.14,0.0,53.57,0.0,39.29,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526509,1.5,0.5,55.83,0.33,37.5,2.0,0.5,0.67,1.17,0.0,0.0,Forró
526517,3.17,0.0,47.62,0.0,47.62,1.59,0.0,0.0,0.0,0.0,0.0,Forró
526525,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526533,0.41,0.0,53.06,0.0,44.08,0.82,0.0,0.41,1.22,0.0,0.0,Forró
526541,3.85,3.85,21.15,0.0,67.31,1.92,0.0,0.0,1.92,0.0,0.0,Korčok
526550,3.85,0.0,61.54,0.0,34.62,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526568,0.0,0.0,28.57,0.0,57.14,14.29,0.0,0.0,0.0,0.0,0.0,Korčok
526576,2.99,1.49,64.18,0.0,23.88,7.46,0.0,0.0,0.0,0.0,0.0,Forró
526584,4.55,0.0,50.0,2.27,36.36,4.55,0.0,0.0,0.0,0.0,2.27,Forró
526592,1.62,0.81,26.42,0.27,69.27,0.54,0.27,0.0,0.0,0.27,0.54,Korčok
526606,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526614,0.0,0.0,32.26,0.0,61.29,0.0,0.0,0.0,6.45,0.0,0.0,Korčok
526631,2.9,1.45,13.04,0.0,79.71,0.0,0.0,0.0,2.9,0.0,0.0,Korčok
526649,8.51,2.13,48.94,0.0,31.91,8.51,0.0,0.0,0.0,0.0,0.0,Forró
526657,1.22,0.49,2.93,0.24,94.39,0.0,0.0,0.73,0.0,0.0,0.0,Korčok
526665,1.33,0.27,40.82,0.37,55.15,1.54,0.05,0.11,0.27,0.05,0.05,Korčok
526673,3.01,0.0,14.29,0.0,81.2,0.0,0.0,0.0,1.5,0.0,0.0,Korčok
526681,5.26,0.0,47.37,0.0,47.37,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526690,0.0,0.0,25.45,0.0,65.45,9.09,0.0,0.0,0.0,0.0,0.0,Korčok
526703,0.0,0.0,20.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,Korčok
526711,7.69,5.13,20.51,0.0,58.97,5.13,2.56,0.0,0.0,0.0,0.0,Korčok
526720,1.45,0.0,30.43,0.72,63.77,2.9,0.0,0.0,0.0,0.72,0.0,Korčok
526738,0.0,0.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526746,2.13,2.13,31.91,0.0,61.7,2.13,0.0,0.0,0.0,0.0,0.0,Korčok
526754,2.25,0.0,35.96,1.12,60.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526762,0.6,0.0,9.25,0.0,88.06,0.9,0.0,0.9,0.0,0.3,0.0,Korčok
526771,1.3,0.0,25.97,0.0,70.13,1.3,0.0,1.3,0.0,0.0,0.0,Korčok
526789,0.0,0.0,45.33,0.0,49.33,5.33,0.0,0.0,0.0,0.0,0.0,Korčok
526797,1.16,0.0,11.56,0.58,86.71,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526801,8.33,0.0,66.67,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526819,0.0,0.82,9.84,0.82,86.07,0.82,0.82,0.0,0.0,0.82,0.0,Korčok
526827,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526835,0.0,0.0,55.56,0.0,38.89,5.56,0.0,0.0,0.0,0.0,0.0,Forró
526843,0.0,0.0,41.38,0.0,51.72,0.0,6.9,0.0,0.0,0.0,0.0,Korčok
526851,0.0,0.0,34.62,0.0,65.38,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526860,0.84,0.34,0.34,0.0,97.8,0.0,0.34,0.0,0.17,0.17,0.0,Korčok
526878,4.55,1.82,13.64,0.0,79.09,0.91,0.0,0.0,0.0,0.0,0.0,Korčok
526886,0.0,0.0,51.61,0.0,48.39,0.0,0.0,0.0,0.0,0.0,0.0,Forró
526894,0.0,0.0,50.0,0.0,38.89,5.56,5.56,0.0,0.0,0.0,0.0,Forró
526908,2.17,0.0,43.48,0.0,45.65,0.0,0.0,0.0,6.52,2.17,0.0,Korčok
526916,1.89,1.89,52.83,0.0,33.96,5.66,1.89,0.0,0.0,1.89,0.0,Forró
526924,2.33,0.0,48.67,0.0,47.33,1.0,0.33,0.0,0.33,0.0,0.0,Forró
526932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Danko
526941,7.69,5.13,56.41,2.56,25.64,2.56,0.0,0.0,0.0,0.0,0.0,Forró
526959,1.85,0.0,47.22,0.0,47.22,0.93,0.0,0.93,0.0,1.85,0.0,Forró
526967,1.08,0.0,35.48,0.54,62.9,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526975,1.35,0.27,35.04,0.27,60.65,0.54,0.27,0.0,1.35,0.0,0.27,Korčok
526983,0.0,0.0,30.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
526991,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527009,0.0,0.0,72.73,0.0,27.27,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527017,0.0,0.0,70.59,0.0,17.65,11.76,0.0,0.0,0.0,0.0,0.0,Forró
527025,0.0,0.0,23.08,0.0,69.23,7.69,0.0,0.0,0.0,0.0,0.0,Korčok
527033,3.23,0.0,38.71,0.0,54.84,0.0,0.0,0.0,0.0,3.23,0.0,Korčok
527041,1.39,0.0,3.82,0.0,94.44,0.35,0.0,0.0,0.0,0.0,0.0,Korčok
527050,2.08,0.0,41.67,0.0,50.0,6.25,0.0,0.0,0.0,0.0,0.0,Korčok
527068,1.96,0.0,21.57,0.0,76.47,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527076,3.53,2.35,52.94,0.0,28.24,10.59,0.0,0.0,2.35,0.0,0.0,Forró
527084,0.0,0.0,21.74,0.0,73.91,0.0,0.0,0.0,0.0,0.0,4.35,Korčok
527092,0.0,0.0,47.87,0.53,47.87,2.13,0.0,0.53,0.0,0.53,0.53,Forró
527106,0.76,0.98,47.94,0.65,46.75,1.74,0.11,0.22,0.0,0.11,0.76,Forró
527114,12.5,0.0,37.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527122,0.0,0.0,75.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,Forró
527131,0.0,0.0,40.0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,Korčok
527149,0.0,0.0,12.5,12.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527157,1.1,1.1,17.58,0.0,80.22,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527165,0.0,0.0,30.77,7.69,61.54,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527173,5.0,5.0,60.0,0.0,20.0,5.0,5.0,0.0,0.0,0.0,0.0,Forró
527181,0.0,1.25,13.75,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527190,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,Kubiš
527203,0.0,2.33,37.21,4.65,51.16,4.65,0.0,0.0,0.0,0.0,0.0,Korčok
527211,0.0,0.0,25.81,0.0,74.19,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527220,0.0,0.0,14.29,0.0,42.86,42.86,0.0,0.0,0.0,0.0,0.0,Korčok
527238,0.0,0.0,0.0,0.0,89.47,10.53,0.0,0.0,0.0,0.0,0.0,Korčok
527246,0.0,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,Forró
527254,0.0,9.52,42.86,0.0,47.62,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527262,5.13,0.0,61.54,0.0,30.77,2.56,0.0,0.0,0.0,0.0,0.0,Forró
527271,5.26,0.0,10.53,0.0,84.21,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527289,3.85,3.85,15.38,0.0,73.08,3.85,0.0,0.0,0.0,0.0,0.0,Korčok
527297,0.0,0.0,47.06,0.0,52.94,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527301,0.0,0.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527319,0.0,0.0,50.0,0.0,40.0,5.0,0.0,0.0,0.0,0.0,5.0,Forró
527327,1.72,1.72,17.24,0.0,79.31,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527335,2.78,2.78,44.44,2.78,30.56,13.89,0.0,0.0,0.0,0.0,2.78,Forró
527343,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,Forró
527351,0.0,0.0,58.33,0.0,25.0,8.33,0.0,0.0,0.0,8.33,0.0,Forró
527360,1.64,0.0,16.39,0.0,80.33,0.0,0.0,0.0,0.0,0.0,1.64,Korčok
527378,3.45,3.45,20.69,0.0,65.52,3.45,0.0,0.0,0.0,3.45,0.0,Korčok
527386,0.0,0.0,13.33,0.0,86.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527394,0.0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527408,20.0,20.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527416,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,Forró
527424,4.84,0.0,6.45,0.0,87.1,0.0,1.61,0.0,0.0,0.0,0.0,Korčok
527432,3.57,0.0,10.71,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527441,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527459,0.0,0.0,54.55,0.0,36.36,9.09,0.0,0.0,0.0,0.0,0.0,Forró
527467,0.0,33.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527475,0.0,4.55,31.82,0.0,59.09,4.55,0.0,0.0,0.0,0.0,0.0,Korčok
527483,1.27,0.64,4.46,0.64,92.99,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527491,0.0,0.0,11.76,0.0,76.47,11.76,0.0,0.0,0.0,0.0,0.0,Korčok
527505,0.0,0.0,11.9,1.19,85.12,1.19,0.0,0.0,0.6,0.0,0.0,Korčok
527513,0.0,0.0,58.62,0.0,31.03,0.0,3.45,0.0,6.9,0.0,0.0,Forró
527521,0.0,14.29,28.57,0.0,50.0,7.14,0.0,0.0,0.0,0.0,0.0,Korčok
527530,0.0,38.89,11.11,5.56,33.33,11.11,0.0,0.0,0.0,0.0,0.0,Dubovský
527548,0.0,0.0,25.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527556,0.0,0.0,75.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,Forró
527564,0.0,0.0,71.43,7.14,21.43,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527572,0.0,21.43,14.29,0.0,64.29,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527581,0.0,16.67,41.67,8.33,30.56,0.0,0.0,0.0,2.78,0.0,0.0,Forró
527599,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527602,0.0,7.69,3.85,0.0,84.62,0.0,0.0,0.0,0.0,0.0,3.85,Korčok
527611,0.0,0.0,25.0,8.33,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527629,6.25,0.0,62.5,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527637,0.0,0.0,37.5,0.0,54.17,8.33,0.0,0.0,0.0,0.0,0.0,Korčok
527645,0.0,0.0,50.0,16.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527653,10.71,0.0,21.43,0.0,57.14,3.57,0.0,0.0,3.57,0.0,3.57,Korčok
527661,9.38,3.12,18.75,6.25,56.25,0.0,0.0,3.12,3.12,0.0,0.0,Korčok
527670,4.0,0.0,72.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,Forró
527688,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,Forró
527696,2.44,4.88,53.66,2.44,34.15,2.44,0.0,0.0,0.0,0.0,0.0,Forró
527700,5.56,5.56,44.44,11.11,27.78,0.0,5.56,0.0,0.0,0.0,0.0,Forró
527718,0.0,0.0,16.67,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527726,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527734,0.0,40.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dubovský
527742,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527751,4.44,2.22,48.89,0.0,40.0,0.0,0.0,0.0,4.44,0.0,0.0,Forró
527769,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527777,2.27,0.0,15.91,4.55,75.0,0.0,0.0,0.0,0.0,2.27,0.0,Korčok
527785,0.0,1.08,0.0,1.08,95.7,2.15,0.0,0.0,0.0,0.0,0.0,Korčok
527793,20.0,20.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527807,6.25,0.0,68.75,0.0,18.75,6.25,0.0,0.0,0.0,0.0,0.0,Forró
527815,20.0,0.0,40.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527823,0.0,6.67,40.0,6.67,40.0,6.67,0.0,0.0,0.0,0.0,0.0,Forró
527831,2.22,1.11,8.89,0.0,86.67,0.0,0.0,0.0,0.0,0.0,1.11,Korčok
527840,1.62,1.62,40.02,0.99,53.6,1.44,0.27,0.0,0.18,0.09,0.18,Korčok
527858,8.33,8.33,41.67,16.67,0.0,8.33,0.0,0.0,0.0,8.33,8.33,Forró
527866,0.0,4.0,28.0,0.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,Korčok
527874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Danko
527882,0.0,0.0,50.0,0.0,42.86,7.14,0.0,0.0,0.0,0.0,0.0,Forró
527891,20.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,Forró
527904,0.0,0.0,22.22,0.0,55.56,22.22,0.0,0.0,0.0,0.0,0.0,Korčok
527912,0.0,2.78,61.11,0.0,36.11,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527921,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,Korčok
527939,0.0,0.0,53.85,0.0,43.59,2.56,0.0,0.0,0.0,0.0,0.0,Forró
527947,0.0,0.0,40.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,Forró
527955,0.0,6.67,13.33,6.67,46.67,26.67,0.0,0.0,0.0,0.0,0.0,Korčok
527963,0.0,0.0,69.23,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527971,0.0,0.0,62.5,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,Forró
527980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
527998,11.11,0.0,22.22,11.11,33.33,11.11,0.0,0.0,0.0,11.11,0.0,Korčok
528005,0.0,0.0,50.0,0.0,37.5,12.5,0.0,0.0,0.0,0.0,0.0,Forró
528013,0.0,0.0,40.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528021,5.88,5.88,41.18,0.0,47.06,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528030,18.18,0.0,0.0,0.0,72.73,9.09,0.0,0.0,0.0,0.0,0.0,Korčok
528048,0.0,0.0,28.79,0.0,63.64,3.03,3.03,0.0,1.52,0.0,0.0,Korčok
528056,0.0,0.0,62.5,0.0,12.5,12.5,0.0,0.0,0.0,0.0,12.5,Forró
528064,7.69,0.0,38.46,0.0,53.85,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528072,2.13,0.0,15.96,0.0,76.6,3.19,1.06,1.06,0.0,0.0,0.0,Korčok
528081,1.89,0.0,18.87,0.0,75.47,1.89,0.0,0.0,1.89,0.0,0.0,Korčok
528099,2.74,1.53,45.87,0.56,46.03,1.77,0.36,0.12,0.6,0.2,0.2,Korčok
528102,11.76,11.76,5.88,0.0,52.94,0.0,0.0,0.0,11.76,5.88,0.0,Korčok
528111,3.67,0.0,11.93,0.0,83.49,0.92,0.0,0.0,0.0,0.0,0.0,Korčok
528129,7.41,22.22,11.11,0.0,51.85,3.7,0.0,0.0,0.0,3.7,0.0,Korčok
528137,0.0,0.0,14.81,0.0,22.22,0.0,11.11,0.0,51.85,0.0,0.0,Náhlik
528145,4.55,0.0,47.73,0.0,40.91,2.27,0.0,0.0,4.55,0.0,0.0,Forró
528153,0.0,0.0,32.43,2.7,64.86,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528161,4.35,0.0,15.22,0.0,78.26,0.0,0.0,0.0,2.17,0.0,0.0,Korčok
528170,0.0,8.61,45.7,0.0,43.71,0.66,0.66,0.0,0.66,0.0,0.0,Forró
528188,11.48,3.28,11.48,0.0,65.57,4.92,1.64,0.0,0.0,1.64,0.0,Korčok
528200,2.13,6.38,36.17,0.0,51.06,0.0,2.13,0.0,2.13,0.0,0.0,Korčok
528218,1.39,0.0,30.56,0.0,65.28,0.0,0.0,2.78,0.0,0.0,0.0,Korčok
528226,0.0,0.0,35.0,5.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,Korčok
528234,0.95,0.95,42.86,0.0,50.48,1.9,0.95,0.95,0.95,0.0,0.0,Korčok
528242,1.79,0.0,21.43,0.0,75.0,1.79,0.0,0.0,0.0,0.0,0.0,Korčok
528251,5.0,3.33,36.67,0.0,50.0,1.67,0.0,0.0,1.67,1.67,0.0,Korčok
528269,0.0,7.14,7.14,0.0,85.71,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528277,20.0,0.0,40.0,0.0,20.0,0.0,0.0,6.67,13.33,0.0,0.0,Forró
528285,4.35,0.0,43.48,0.0,52.17,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528293,1.79,2.23,33.04,0.45,58.04,1.34,1.79,0.45,0.89,0.0,0.0,Korčok
528307,0.0,0.0,32.56,0.0,67.44,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528315,2.86,0.0,40.0,0.0,42.86,12.86,0.0,0.0,0.0,1.43,0.0,Korčok
528323,12.9,3.23,19.35,0.0,61.29,0.0,3.23,0.0,0.0,0.0,0.0,Korčok
528331,1.73,0.43,3.03,0.43,91.77,0.0,0.43,1.3,0.43,0.0,0.43,Korčok
528340,0.0,0.0,51.28,0.0,48.72,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528358,16.33,4.08,30.61,2.04,42.86,4.08,0.0,0.0,0.0,0.0,0.0,Korčok
528366,0.62,0.0,24.07,0.0,72.84,0.62,0.62,0.0,1.23,0.0,0.0,Korčok
528374,11.65,3.88,16.5,0.0,64.08,1.94,0.0,0.0,0.0,0.97,0.97,Korčok
528382,1.92,0.0,51.92,0.0,46.15,0.0,0.0,0.0,0.0,0.0,0.0,Forró
528391,7.69,0.0,0.0,0.0,0.0,15.38,7.69,0.0,69.23,0.0,0.0,Náhlik
528404,6.06,0.0,18.18,0.0,54.55,0.0,6.06,0.0,15.15,0.0,0.0,Korčok
528412,0.0,9.09,63.64,0.0,18.18,9.09,0.0,0.0,0.0,0.0,0.0,Forró
528421,3.51,0.0,47.37,0.0,49.12,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528439,4.55,0.0,45.45,0.0,45.45,4.55,0.0,0.0,0.0,0.0,0.0,Forró
528447,4.59,0.18,29.72,0.55,59.08,1.1,1.47,0.92,1.65,0.55,0.18,Korčok
528455,5.71,2.86,11.43,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
528463,6.25,0.89,6.25,0.0,71.43,0.0,1.79,0.0,11.61,0.89,0.89,Korčok
528471,0.9,0.9,27.48,0.0,70.72,0.0,0.0,0.0,0.0,0.0,0.0,Korčok
