IDN4,obec,populace,centroid-lat,centroid-lon,obec_code,Danko,Dubovský,Forró,Harabin,Korčok,Kotleba,Kubiš,Matovič,Náhlik,Pellegrini,Švec,voted,voters,turnout
544051,Vranov nad Topľou,21248,48.8771433,21.6830554,544051,1,43,2,1148,2322,33,152,137,1,3920,7,7766,16578,46.85
544060,Babie,230,49.0681585,21.4902437,544060,0,0,0,13,36,2,0,1,0,50,0,102,198,51.52
544078,Banské,1906,48.8224135,21.5615255,544078,0,0,0,72,62,4,9,7,0,306,0,460,1334,34.48
544086,Benkovce,557,48.9445099,21.7103629,544086,0,1,0,42,49,2,3,7,0,95,0,199,430,46.28
544094,Bystré,2745,49.0077455,21.5393001,544094,1,7,0,118,222,1,24,23,2,605,1,1004,2144,46.83
544108,Cabov,383,48.7936289,21.6238319,544108,0,3,0,31,37,1,3,5,1,111,0,192,302,63.58
544116,Čaklov,2687,48.8965011,21.6179521,544116,0,1,0,116,188,1,12,72,0,372,0,762,1957,38.94
544124,Čičava,1288,48.9273385,21.669388,544124,0,4,1,35,48,0,0,20,0,106,0,214,875,24.46
544132,Čierne nad Topľou,719,48.9849268,21.5650905,544132,0,3,1,37,85,2,5,6,0,212,0,351,579,60.62
544141,Ďapalovce,433,49.07296,21.744741,544141,0,1,0,31,31,1,2,0,0,154,0,220,335,65.67
544159,Davidov,781,48.8253036,21.6157984,544159,3,0,0,55,56,0,4,5,0,208,0,331,620,53.39
544167,Detrík,54,49.0420709,21.6256696,544167,0,0,0,6,7,0,0,1,0,8,0,22,44,50
544175,Dlhé Klčovo,1372,48.8135989,21.7367889,544175,0,2,0,87,110,3,7,11,0,294,0,514,1077,47.73
544183,Ďurďoš,256,49.0517045,21.5262881,544183,0,0,0,10,19,3,4,0,0,30,0,66,197,33.5
544191,Giglovce,146,49.0017889,21.7327571,544191,0,0,0,12,9,0,0,1,0,48,0,70,127,55.12
544205,Girovce,55,49.0178393,21.7575681,544205,0,0,0,3,5,1,1,1,0,25,0,36,49,73.47
544213,Hanušovce nad Topľou,3777,49.018878,21.4892091,544213,3,5,0,119,330,5,17,37,1,633,0,1150,2754,41.76
544221,Hermanovce nad Topľou,688,48.9700136,21.4919869,544221,1,2,0,41,100,0,4,7,0,158,0,313,562,55.69
544230,Hlinné,1887,48.9507068,21.5594235,544230,1,2,0,37,104,2,5,34,0,222,0,407,1345,30.26
545333,Dunajská Lužná,7622,48.0764527,17.2685638,545333,0,35,18,326,2329,11,79,59,4,833,0,3694,5806,63.62
545350,Hontianske Trsťany,306,48.2174981,18.7993079,545350,0,3,0,26,57,4,4,4,0,66,0,164,266,61.65
545589,Cabaj-Čápor,4295,48.2404703,18.0209253,545589,2,9,1,295,638,27,21,40,2,795,0,1830,3392,53.95
545635,Horné Lefantovce,861,48.4246833,18.1546406,545635,0,6,0,46,136,0,13,6,0,210,2,419,713,58.77
545651,Veľké Držkovce,680,48.7323682,18.160187,545651,0,1,0,51,106,2,11,9,0,158,0,338,530,63.77
545686,Melčice-Lieskové,1651,48.8598691,17.8887283,545686,1,6,0,115,304,2,20,10,0,346,1,805,1317,61.12
545741,Trenčianske Stankovce,3403,48.819706,17.9918298,545741,2,15,0,216,703,8,58,22,2,626,0,1652,2711,60.94
545961,Turčianske Jaseno,419,49.0120753,19.0469465,545961,0,1,0,38,91,1,3,1,1,79,0,215,368,58.42
546640,Dolný Lieskov,820,49.0314258,18.4276142,546640,1,2,0,68,97,1,4,7,1,150,1,332,666,49.85
546682,Skalka nad Váhom,1166,48.9338353,18.0709703,546682,0,5,0,77,228,5,14,10,1,239,0,579,981,59.02
547522,Bitarová,808,49.2077201,18.6715066,547522,0,2,0,68,163,3,4,10,0,155,1,406,686,59.18
547557,Brezany,657,49.1890059,18.6660176,547557,1,2,0,28,136,1,14,4,0,142,1,329,515,63.88
547590,Hričovské Podhradie,354,49.2167275,18.618287,547590,0,2,0,20,34,2,2,2,0,113,0,175,291,60.14
547611,Ovčiarsko,709,49.2245164,18.6675378,547611,0,2,1,50,147,0,4,7,0,140,0,351,561,62.57
547620,Paština Závada,244,49.203592,18.626844,547620,0,1,0,26,45,0,0,0,0,57,0,129,212,60.85
555487,Igram,590,48.2749612,17.4589052,555487,0,6,0,23,167,0,10,5,1,71,1,284,456,62.28
555495,Kaplna,944,48.2925926,17.4508056,555495,0,7,0,45,210,1,6,12,0,152,0,433,718,60.31
555509,Zálesie (SC),2228,48.1653048,17.2783084,555509,0,13,1,95,784,6,34,15,1,255,1,1205,1799,66.98
555517,Bellova Ves,326,48.0918914,17.5133239,555517,0,0,5,23,77,0,4,6,1,44,0,160,284,56.34
555541,Dunajský Klátov - Dunatőkés,767,48.0292279,17.689441,555541,1,0,83,16,50,1,0,1,0,31,0,183,677,27.03
555568,Horné Mýto - Felsővámos,905,48.0161435,17.7409784,555568,0,2,98,13,21,2,0,3,0,34,0,173,778,22.24
555576,Trhová Hradská - Vásárút,2211,47.995263,17.765951,555576,1,1,276,16,71,1,3,4,0,103,0,476,1817,26.2
555606,Macov - Macháza,446,48.02346,17.4329557,555606,0,3,33,24,107,0,0,2,0,72,0,241,414,58.21
555649,Mad - Nagymad,571,47.9482902,17.6624425,555649,0,0,92,5,18,2,0,0,0,65,0,182,485,37.53
555665,Malé Dvorníky - Kisudvarnok,1182,48.0216939,17.6551582,555665,0,2,166,9,84,1,2,4,0,79,0,347,970,35.77
555673,Veľké Dvorníky - Nagyudvarnok,1374,48.0070929,17.6680694,555673,0,2,127,19,62,0,1,9,0,70,0,290,1097,26.44
555720,Povoda - Pódatejed,964,47.9683115,17.6342157,555720,0,5,81,11,50,1,2,9,0,67,0,226,783,28.86
555746,Vieska (DS) - Dunakisfalud,407,48.0026356,17.5193602,555746,0,1,60,1,38,0,0,7,1,52,0,160,354,45.2
555754,Matúškovo - Taksonyfalva,2262,48.1632709,17.7490505,555754,0,2,301,85,348,1,14,28,2,222,0,1003,1833,54.72
555789,Dolná Streda,1654,48.2572615,17.7494103,555789,0,6,3,115,352,2,14,21,1,272,0,786,1412,55.67
555819,Bodzianske Lúky - Bogyarét,191,47.8884946,17.9031588,555819,0,0,30,3,6,0,0,1,0,10,0,50,154,32.47
555827,Virt - Virt,309,47.7598071,18.3209276,555827,0,2,29,9,15,1,0,8,0,34,0,98,276,35.51
555843,Čata - Csata,1085,47.9569709,18.6498583,555843,0,0,138,34,29,4,4,14,1,62,1,287,855,33.57
555851,Malý Lapáš,1206,48.3044436,18.1721702,555851,0,1,1,73,368,8,10,8,2,186,1,658,1056,62.31
555860,Veľký Lapáš,1887,48.2885726,18.181956,555860,0,5,2,104,442,6,23,18,2,343,1,946,1583,59.76
555878,Horná Kráľová,1866,48.245152,17.9087278,555878,0,5,16,106,307,2,9,19,1,313,1,779,1534,50.78
555886,Čechynce - Nyitracsehi,1255,48.2542798,18.1651243,555886,0,1,113,51,222,6,3,8,0,216,0,620,1031,60.14
555908,Malý Cetín,452,48.2429791,18.1796271,555908,0,2,2,24,92,1,2,3,1,118,1,246,398,61.81
555916,Červený Hrádok,419,48.300596,18.3896109,555916,0,5,1,25,88,0,3,6,0,90,0,218,370,58.92
555924,Malé Vozokany,333,48.3100577,18.4067709,555924,0,4,0,31,38,5,3,1,0,69,0,151,276,54.71
555932,Veľké Vozokany,448,48.3306827,18.4137333,555932,1,5,0,38,62,2,5,3,0,120,1,237,343,69.1
555959,Hosťová - Nyitrageszte,392,48.3345497,18.2103144,555959,0,0,50,17,66,0,2,10,0,39,1,185,347,53.31
555967,Telince,420,48.2327901,18.3690304,555967,1,0,1,22,52,3,1,5,0,49,0,134,307,43.65
555991,Svätoplukovo,1368,48.2191394,18.0428911,555991,0,3,0,86,168,3,16,6,0,364,0,646,1137,56.82
556025,Vlkas,316,48.1260852,18.2878822,556025,1,3,0,17,40,0,2,3,1,95,2,164,259,63.32
556033,Pavlová - Garampáld,213,47.9005994,18.6842633,556033,0,0,68,7,2,1,0,0,0,8,0,86,184,46.74
556050,Úľany nad Žitavou,1533,48.1088554,18.238561,556050,0,3,1,120,169,7,9,5,0,429,0,743,1268,58.6
556092,Nána - Nána,1198,47.8196169,18.6799987,556092,0,3,113,16,95,0,1,5,1,138,0,372,1002,37.13
556114,Sekule,1755,48.609125,16.9902729,556114,2,7,0,118,333,6,13,16,3,316,2,816,1466,55.66
556122,Rohov,383,48.731337,17.3372611,556122,2,0,0,12,70,2,3,0,0,65,0,154,319,48.28
556131,Rybky,417,48.7137138,17.3347331,556131,0,3,0,38,111,0,2,7,1,62,0,224,350,64
556149,Krušovce,1745,48.5926574,18.2023027,556149,1,4,0,113,225,1,12,15,1,383,0,755,1441,52.39
556157,Jacovce,1805,48.5944481,18.1300794,556157,1,2,0,152,295,3,28,21,4,338,1,845,1511,55.92
556165,Chrabrany,850,48.5231138,18.1392153,556165,0,4,0,51,137,3,11,7,0,236,0,449,737,60.92
556173,Livina,118,48.6398834,18.2541817,556173,0,0,0,14,13,0,1,2,0,26,0,56,101,55.45
556190,Livinské Opatovce,283,48.6445449,18.2256465,556190,0,1,0,26,25,1,1,2,0,86,0,142,220,64.55
556211,Orešany,335,48.5064991,17.9095416,556211,2,1,0,20,33,2,3,2,0,80,0,143,277,51.62
556220,Ardanovce,204,48.5477474,17.8979652,556220,0,1,0,16,18,0,3,2,1,60,1,102,185,55.14
556238,Svrbice,186,48.5206057,17.8702202,556238,0,1,0,20,33,2,1,2,0,45,0,104,168,61.9
556246,Krásno,526,48.5976743,18.3144824,556246,0,5,1,39,102,3,7,1,0,125,0,283,433,65.36
556262,Dvorany nad Nitrou,799,48.4893113,18.1094403,556262,0,4,1,59,116,1,4,3,0,191,2,381,662,57.55
556271,Turčianky,140,48.5818413,18.3275384,556271,0,3,0,7,36,0,1,0,0,37,0,84,120,70
556289,Otrhánky,394,48.6896916,18.2005897,556289,0,6,0,37,65,3,5,5,0,88,3,212,317,66.88
556297,Čeľadince,472,48.5113259,18.1713357,556297,0,2,0,52,43,2,3,9,1,136,0,248,420,59.05
556327,Solčianky,261,48.6229781,18.1958235,556327,0,2,0,22,37,3,1,3,0,65,0,133,243,54.73
556351,Horné Chlebany,359,48.6070335,18.220016,556351,0,0,0,26,59,3,2,1,0,90,0,181,292,61.99
556360,Libichava,142,48.6708746,18.1755343,556360,0,0,0,8,19,1,3,1,0,46,0,78,125,62.4
556408,Chudá Lehota,226,48.6433115,18.2004719,556408,0,0,1,34,22,0,0,0,1,62,0,120,185,64.86
556416,Ješkova Ves,496,48.5305863,18.3507517,556416,0,4,0,24,55,3,0,2,0,151,0,239,414,57.73
556424,Haluzice,75,48.8344672,17.864264,556424,0,2,0,8,21,0,0,1,2,37,0,71,88,80.68
556441,Zemianske Podhradie,764,48.8523602,17.8192078,556441,2,0,1,63,110,1,3,4,0,146,1,331,619,53.47
556459,Nová Ves nad Váhom,548,48.7287563,17.9006612,556459,0,3,0,34,113,2,13,7,2,102,0,276,450,61.33
556475,Zamarovce,1163,48.9116771,18.0528757,556475,0,3,0,86,288,4,20,15,0,207,0,623,913,68.24
556483,Križovany nad Dudváhom,1745,48.3254754,17.6592053,556483,2,11,0,45,460,4,19,19,0,315,1,876,1446,60.58
556491,Opoj,1269,48.304111,17.637291,556491,0,1,1,83,302,3,11,21,1,208,0,631,1005,62.79
556513,Vlčkovce,1338,48.3002392,17.6627582,556513,1,4,2,71,322,3,15,7,1,248,1,675,1103,61.2
556521,Dolné Zelenice,592,48.3796558,17.7468753,556521,0,0,0,40,134,1,1,5,0,122,1,304,494,61.54
556530,Horné Zelenice,692,48.3911526,17.7503032,556530,0,2,0,37,118,0,2,7,11,134,0,311,564,55.14
556548,Šterusy,491,48.6107286,17.670882,556548,0,2,0,43,59,1,3,6,1,115,0,230,381,60.37
556556,Pavlice,544,48.2583528,17.5711023,556556,0,1,0,24,124,1,5,21,0,105,0,281,445,63.15
556564,Slovenská Nová Ves,548,48.2900724,17.532407,556564,0,2,0,43,121,0,2,9,0,79,1,257,427,60.19
556572,Veľké Orvište,1060,48.6179731,17.7896678,556572,0,3,2,67,174,4,13,6,1,203,1,474,853,55.57
556581,Hubina,519,48.6076717,17.9257281,556581,1,3,0,39,73,4,7,1,1,123,0,252,448,56.25
556599,Dlhá,441,48.4122464,17.42488,556599,0,1,0,36,77,1,2,9,1,76,0,203,359,56.55
556602,Horné Trhovište,590,48.4668259,17.8755844,556602,0,2,0,28,85,2,5,1,2,184,0,309,496,62.3
556611,Tekolďany,132,48.4895768,17.9121728,556611,0,0,0,11,8,3,0,0,0,43,0,65,105,61.9
556645,Tepličky,299,48.4674212,17.8532551,556645,0,0,0,28,34,2,2,2,0,79,1,148,268,55.22
556653,Radošovce (TT),415,48.5014366,17.6476873,556653,1,4,0,32,63,5,4,4,0,67,0,180,308,58.44
556661,Dolné Lovčice,800,48.3681768,17.6716208,556661,1,1,2,32,146,4,5,18,0,208,0,417,651,64.06
556670,Šelpice,917,48.4249317,17.5255935,556670,0,6,0,55,201,3,4,14,0,151,0,434,731,59.37
556688,Lošonec,588,48.4805323,17.3598794,556688,0,0,0,35,125,5,5,11,0,103,0,284,513,55.36
556696,Nitrianske Hrnčiarovce,2196,48.3324131,18.1322554,556696,0,3,40,99,583,1,24,26,0,317,1,1094,1936,56.51
556742,Pochabany,258,48.6953289,18.1526047,556742,0,0,0,24,37,1,2,0,0,58,1,123,219,56.16
556777,Jesenské (LV),49,48.1635171,18.4120931,556777,0,0,0,7,2,0,0,0,0,8,0,17,32,53.12
556785,Malé Chyndice,386,48.3045551,18.2820427,556785,0,0,1,18,40,1,7,3,0,118,0,188,311,60.45
556793,Borčany,263,48.6613976,18.2205411,556793,0,0,1,17,28,2,2,0,0,63,0,113,216,52.31
556807,Ižipovce,89,49.1457027,19.4848343,556807,0,0,2,8,25,0,0,4,1,24,0,64,91,70.33
556823,Medzany,978,49.0434695,21.1475577,556823,0,6,0,52,216,4,11,11,0,113,1,414,770,53.77
557251,Bystrá (BR),164,48.8890394,19.6167341,557251,0,2,1,15,186,0,7,0,0,75,0,286,333,85.89
557269,Turecká,159,48.8581823,19.0793816,557269,0,0,0,12,28,4,1,2,0,45,0,92,140,65.71
557277,Kynceľová,391,48.7513899,19.1820418,557277,0,2,0,41,81,3,5,4,1,65,0,202,326,61.96
557285,Nemce,1142,48.7764907,19.1678175,557285,0,4,0,50,240,2,14,14,0,257,0,581,957,60.71
557293,Vlkanová,1293,48.6729788,19.1648506,557293,0,0,0,38,222,6,12,10,0,248,2,538,1059,50.8
557307,Vidiná,1694,48.3636566,19.6571147,557307,0,4,3,118,252,3,23,22,0,373,1,799,1414,56.51
557315,Biskupice - Fülekpüspöki,1137,48.2437899,19.8276584,557315,1,1,104,9,43,1,0,14,0,79,0,252,904,27.88
557323,Ďubákovo,79,48.5572718,19.7476048,557323,0,0,0,14,7,0,1,1,0,30,0,53,80,66.25
557331,Gregorova Vieska,144,48.3868844,19.5771542,557331,0,0,0,5,21,1,2,2,0,29,1,61,119,51.26
557340,Trenč,558,48.2370723,19.5651215,557340,0,0,0,6,6,0,1,7,0,38,0,58,357,16.25
557358,Vrútky,7511,49.1284854,18.8851788,557358,1,37,2,452,1496,22,62,52,5,1222,7,3358,6051,55.49
557391,Borčice,712,48.9878152,18.1278865,557391,1,1,0,40,145,0,8,3,0,147,0,345,557,61.94
557404,Kameničany,563,49.0089458,18.1519997,557404,1,3,0,38,109,4,12,8,0,127,1,303,442,68.55
557412,Sedmerovec,426,49.0158789,18.1780473,557412,0,2,0,20,76,2,8,5,0,85,1,199,354,56.21
557421,Slavnica,825,49.0171816,18.1571375,557421,1,2,0,48,150,2,12,8,1,174,0,398,737,54
557439,Dolné Kočkovce,1205,49.0982648,18.3422019,557439,0,3,0,68,193,2,19,8,0,328,1,622,984,63.21
557447,Nimnica,716,49.1443456,18.3591121,557447,2,1,1,62,133,5,8,3,0,184,0,399,639,62.44
557471,Streženice,1046,49.1068556,18.2926893,557471,1,7,0,80,185,6,15,13,1,215,0,523,839,62.34
557480,Slopná,484,49.0424124,18.4041838,557480,0,0,0,45,54,2,8,4,0,125,0,238,393,60.56
557498,Vydrná,297,49.2148935,18.2595964,557498,0,3,1,19,43,1,1,2,0,75,0,145,240,60.42
557501,Kvašov,653,49.0757551,18.226141,557501,0,1,0,53,78,2,4,7,0,153,1,299,523,57.17
557510,Hatné,636,49.1972296,18.3817514,557510,1,2,0,34,59,7,6,3,1,179,0,292,499,58.52
557552,Klieština,346,49.1838604,18.3464547,557552,0,1,0,44,28,1,3,1,0,81,0,159,268,59.33
557561,Čelkova Lehota,148,49.0108959,18.5232603,557561,2,1,0,20,35,0,0,2,0,48,0,108,139,77.7
557579,Malé Lednice,480,49.0621012,18.5779596,557579,1,7,0,46,46,0,7,2,0,140,0,249,397,62.72
557595,Sádočné,155,49.0090146,18.5442876,557595,0,1,0,16,19,2,0,1,0,55,0,94,141,66.67
557609,Ďurďové,142,49.0328627,18.5011241,557609,0,2,0,12,14,4,2,0,0,66,1,101,142,71.13
557617,Krivoklát,238,49.0479318,18.134447,557617,0,1,0,24,20,2,0,0,0,51,0,98,194,50.52
557625,Vršatské Podhradie,222,49.0671314,18.1328095,557625,0,2,0,10,24,1,2,1,0,68,1,109,192,56.77
557633,Bodiná,493,49.1113871,18.5652594,557633,0,2,0,47,33,6,5,2,0,145,0,240,386,62.18
557692,Horná Breznica,505,49.119402,18.247803,557692,0,3,0,48,37,2,3,4,0,93,0,190,385,49.35
557706,Lipník,563,48.7969601,18.7241558,557706,0,1,0,39,104,1,14,5,0,117,0,281,464,60.56
557714,Jalovec (PD),566,48.7858317,18.755426,557714,0,0,0,50,99,0,7,3,1,137,1,298,494,60.32
557757,Abovce - Abafalva,627,48.3139361,20.34316,557757,0,2,50,7,13,0,0,0,0,45,0,117,503,23.26
557765,Riečka (RS) - Sajórecske,218,48.3446451,20.3353133,557765,0,0,16,4,13,0,0,3,0,4,0,40,177,22.6
557790,Nižný Skálnik,193,48.4598464,19.9800117,557790,0,2,3,10,19,1,0,1,0,45,0,81,157,51.59
557811,Rimavské Zalužany,350,48.4979846,19.9381352,557811,0,0,0,24,26,1,4,1,0,103,0,159,268,59.33
557820,Sása (RA),186,48.5670076,20.1165642,557820,0,0,1,1,3,0,0,4,0,23,0,32,133,24.06
557854,Rakytník - Rakottyás,329,48.3998438,20.1817784,557854,2,1,23,13,6,0,0,0,0,28,0,73,214,34.11
557889,Gemerské Michalovce - Gömörmihályfalva,88,48.4309592,20.2026675,557889,0,0,13,1,5,1,1,0,0,8,0,29,73,39.73
557901,Vyšné Valice - Felsővály,259,48.4649091,20.1790697,557901,0,0,51,2,3,1,0,5,0,9,0,71,204,34.8
557919,Dulovo - Dúlháza,254,48.3736689,20.1912873,557919,0,0,12,0,23,0,1,0,0,7,0,43,165,26.06
557927,Zacharovce - Zeherje,390,48.4078355,20.0563217,557927,0,0,6,14,35,1,0,3,0,54,0,113,304,37.17
557935,Lietavská Lúčka,1878,49.1696351,18.721655,557935,3,6,1,124,357,5,15,20,2,390,0,923,1542,59.86
557960,Porúbka (ZA),521,49.1522542,18.7264786,557960,0,2,0,48,102,3,2,1,0,105,0,263,426,61.74
557986,Ďurčiná,1096,49.0551466,18.6674839,557986,2,2,0,80,123,4,10,18,0,293,1,533,865,61.62
557994,Kľače,419,49.1035056,18.651639,557994,2,3,1,23,90,2,3,5,0,79,0,208,330,63.03
558087,Lukavica (ZV),261,48.6457204,19.2112168,558087,0,1,0,15,84,2,4,4,0,50,0,160,210,76.19
558133,Lieskovec (ZV),1409,48.5838595,19.1936259,558133,0,4,2,74,271,2,15,12,3,279,1,663,1109,59.78
558168,Nezbudská Lúčka,386,49.170332,18.9079549,558168,0,0,0,24,50,2,3,4,0,121,0,204,335,60.9
558192,Malý Krtíš,490,48.1888021,19.3628392,558192,0,6,0,18,69,2,5,11,1,93,0,205,392,52.3
558206,Malé Straciny,151,48.2071108,19.4164959,558206,0,0,1,11,15,1,0,0,0,22,0,50,117,42.74
558214,Veľké Straciny,168,48.1947456,19.3981502,558214,1,0,0,5,30,1,0,3,0,25,0,65,135,48.15
558222,Počarová,149,49.0663692,18.5130461,558222,0,0,0,19,25,0,1,3,0,51,0,99,131,75.57
558273,Bulhary - Bolgárom,320,48.2953935,19.8559439,558273,0,0,19,1,2,0,0,7,0,11,0,40,239,16.74
558281,Liptovská Porúbka,1248,48.9956663,19.7360731,558281,0,1,0,57,89,5,12,7,0,191,0,362,1000,36.2
558320,Ivanka pri Nitre,2868,48.2367018,18.1140216,558320,3,17,0,128,568,4,32,21,6,582,2,1363,2470,55.18
558338,Ducové,457,48.6306361,17.8668182,558338,0,1,1,30,90,0,5,3,1,82,0,213,372,57.26
558354,Bašovce,340,48.6312424,17.8076166,558354,0,3,0,22,76,3,1,5,2,69,0,181,277,65.34
558397,Šípkové,300,48.6622235,17.7161851,558397,0,0,0,31,56,1,1,4,0,65,1,159,262,60.69
559547,Jasenov (HE),1179,48.9006031,21.8977494,559547,0,3,0,108,193,1,12,9,0,269,0,595,988,60.22
559598,Hažín nad Cirochou,677,48.9268701,21.9634373,559598,0,0,0,41,78,0,10,4,0,141,0,274,557,49.19
559610,Rokytovce - Рокытівцї,161,49.2699878,21.8727949,559610,0,0,0,8,11,1,1,0,0,49,0,70,139,50.36
559636,Sopkovce,100,49.0155574,21.8737428,559636,0,0,0,7,10,1,0,0,0,33,0,51,93,54.84
559644,Gruzovce,132,48.9800862,21.8715321,559644,0,0,0,17,22,1,2,0,0,30,0,72,105,68.57
559652,Maškovce,52,49.0200549,21.9950608,559652,0,0,0,1,6,0,0,0,0,20,0,27,51,52.94
559687,Kechnec,1137,48.5476364,21.2659109,559687,0,0,15,55,150,3,8,4,0,96,0,331,884,37.44
559784,Turňa nad Bodvou - Torna,3700,48.6172577,20.8881675,559784,0,4,121,72,266,11,10,96,1,200,0,781,2793,27.96
559831,Bočiar,249,48.5920277,21.2359109,559831,0,1,0,16,32,0,0,0,0,48,0,97,188,51.6
559865,Sokoľany,1361,48.6070909,21.2381839,559865,0,1,0,56,148,1,4,16,1,140,0,367,970,37.84
559873,Dvorníky-Včeláre - Méhészudvarnok,512,48.5959256,20.8191589,559873,1,1,53,19,56,2,1,13,0,56,0,202,427,47.31
559881,Zádiel - Szádelő,155,48.6150228,20.8302711,559881,0,0,25,5,8,1,0,1,0,7,0,47,134,35.07
559890,Štôla,514,49.0956393,20.1353694,559890,0,3,0,35,137,0,6,8,1,72,0,262,439,59.68
559938,Malá Franková,185,49.3019871,20.297817,559938,0,0,0,16,23,2,0,0,1,50,0,92,151,60.93
559971,Lipníky,532,49.0481611,21.4128672,559971,0,0,0,26,104,0,7,1,0,92,0,230,475,48.42
559989,Suchá Dolina,204,48.9178956,21.1429926,559989,0,2,0,10,16,1,3,0,0,56,0,88,168,52.38
560022,Brzotín - Berzéte,1336,48.6259818,20.4961334,560022,0,0,66,23,73,1,4,38,2,75,0,282,1042,27.06
560031,Čučma - Csucsom,576,48.7158356,20.5548916,560031,0,2,22,24,91,1,2,3,0,47,0,192,494,38.87
560049,Jovice - Jólész,751,48.6220748,20.5376264,560049,0,0,50,21,78,2,3,10,0,44,0,208,602,34.55
560065,Kružná - Berzétekőrös,469,48.637459,20.4636563,560065,0,1,59,17,29,3,0,3,1,27,0,140,387,36.18
560073,Vyšný Hrabovec,197,49.090099,21.6934744,560073,0,0,0,14,11,1,0,1,1,43,0,71,158,44.94
560103,Vysoké Tatry,3901,49.1738732,20.1437716,560103,1,18,6,282,1423,8,67,36,1,701,2,2545,3936,64.66
560154,Smižany,8838,48.9241163,20.4694703,560154,3,19,2,335,1446,20,47,83,8,964,4,2931,6919,42.36
580236,Hronsek,654,48.6541686,19.1731457,580236,0,2,0,35,103,2,5,5,2,193,1,348,544,63.97
580244,Malachov,1117,48.7121299,19.0748559,580244,0,3,0,64,304,6,25,10,0,238,0,650,940,69.15
580252,Milhosť - Migléc,392,48.5338379,21.2774531,580252,0,0,11,10,31,1,0,3,0,41,0,97,314,30.89
580287,Liptovský Peter,1303,49.0564069,19.7353629,580287,1,1,0,78,258,5,18,14,0,230,0,605,1049,57.67
580309,Mikušovce (LC),275,48.2975707,19.6846829,580309,0,2,4,6,44,0,4,0,0,33,0,93,239,38.91
580317,Utekáč,878,48.6197279,19.7710609,580317,0,4,0,36,82,12,2,4,0,239,0,379,694,54.61
580368,Tatranská Javorina,177,49.238175,20.1474125,580368,0,2,0,15,54,0,5,1,0,45,0,122,186,65.59
580384,Mokrá Lúka,540,48.6828393,20.1491528,580384,0,4,0,24,102,3,6,4,1,111,0,255,446,57.17
580449,Brodzany,878,48.6011276,18.3541347,580449,1,0,1,81,178,7,10,6,1,177,1,463,742,62.4
580457,Tovarníky,1488,48.5734104,18.1452417,580457,0,5,0,117,297,3,13,4,0,342,0,781,1265,61.74
580473,Biely Kostol,2376,48.3662021,17.5282957,580473,0,6,1,125,561,2,34,47,1,371,1,1149,1976,58.15
580520,Korytárky,948,48.5478807,19.4757295,580520,1,2,0,59,149,1,8,7,0,233,0,460,786,58.52
580546,Orovnica,543,48.3906737,18.5891082,580546,0,1,1,41,64,4,2,4,0,106,1,224,441,50.79
580554,Čenkovce - Csenke,1092,48.0928259,17.4547504,580554,0,2,210,23,120,0,3,0,0,82,0,440,921,47.77
580597,Kyselica - Keszölcés,206,47.9832989,17.3777032,580597,0,2,25,10,55,0,2,5,0,14,0,113,213,53.05
580601,Dukovce,280,49.1193887,21.4012713,580601,0,1,0,15,55,2,6,1,0,59,0,139,234,59.4
580791,Radoľa,1521,49.2840899,18.8003068,580791,0,4,0,95,239,4,22,18,0,354,1,737,1254,58.77
580813,Bziny,578,49.2205664,19.3355037,580813,0,4,0,47,114,3,11,13,0,66,0,258,449,57.46
580856,Horný Lieskov,434,49.0658459,18.4272373,580856,0,1,0,25,69,0,0,5,1,108,0,209,369,56.64
580864,Podskalie,125,49.048762,18.4678044,580864,0,3,0,8,40,3,0,4,0,22,0,80,124,64.52
580899,Lužianky,3060,48.3371908,18.0253554,580899,0,15,3,142,601,10,26,29,0,549,3,1378,2667,51.67
580911,Holiare - Gellér,474,47.8294038,17.8101481,580911,0,0,104,8,10,0,0,1,0,10,0,133,373,35.66
580937,Bohunice (LV),149,48.3464999,18.7601742,580937,0,0,0,21,26,2,4,0,1,34,0,88,126,69.84
580953,Malé Uherce,793,48.6160548,18.4024146,580953,0,1,0,64,160,4,11,4,0,152,0,396,688,57.56
581020,Hrnčiarovce nad Parnou,2237,48.3370893,17.5543761,581020,0,11,0,149,562,6,14,53,1,607,1,1404,2085,67.34
581097,Ľudovítová,239,48.3981356,18.0749354,581097,0,0,1,9,38,2,6,1,0,57,0,114,204,55.88
581135,Malé Kozmálovce,381,48.2756756,18.5053721,581135,0,0,5,24,27,1,0,0,0,93,0,150,329,45.59
581160,Veľké Kozmálovce,718,48.2669241,18.541292,581160,0,5,1,52,156,1,9,9,0,154,1,388,604,64.24
581241,Malý Slavkov,1126,49.147354,20.3696305,581241,0,4,1,64,165,5,11,16,0,88,0,354,907,39.03
581305,Nemčice,975,48.5500388,18.1277809,581305,0,11,0,78,152,1,12,7,0,221,2,484,817,59.24
581348,Petrova Lehota,199,48.8736188,18.1741775,581348,0,0,0,15,22,1,0,0,1,44,0,83,155,53.55
581399,Banka,2158,48.5772879,17.8598174,581399,2,4,1,124,464,4,15,21,0,372,0,1007,1830,55.03
581488,Zvončín,917,48.3974739,17.5093273,581488,0,3,0,53,287,1,12,17,0,158,1,532,814,65.36
581585,Veľká Lúka,828,48.6306345,19.1735143,581585,0,1,0,37,224,2,11,2,0,138,0,415,648,64.04
581607,Brehy,1030,48.3980073,18.668918,581607,1,2,0,65,156,9,4,18,0,204,0,459,856,53.62
